"Plot Title: 2nd Log9-26-22"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 21118650, SEN S/N: 21118650, LBL: CP - Sector 1)","Temp, °F (LGR S/N: 21118650, SEN S/N: 21118650, LBL: CP - Sector 1)","Coupler Detached (LGR S/N: 21118650)","Data Outside Range (LGR S/N: 21118650)","Coupler Attached (LGR S/N: 21118650)","Host Connected (LGR S/N: 21118650)","Stopped (LGR S/N: 21118650)","End Of File (LGR S/N: 21118650)"
436,09/29/22 02:22:19 PM,9.98,62.42,,,,,,
437,09/29/22 02:32:19 PM,10.01,62.46,,,,,,
438,09/29/22 02:42:19 PM,10.05,62.46,,,,,,
439,09/29/22 02:52:19 PM,10.10,62.49,,,,,,
440,09/29/22 03:02:19 PM,10.14,62.53,,,,,,
441,09/29/22 03:12:19 PM,10.09,62.60,,,,,,
442,09/29/22 03:22:19 PM,10.05,62.74,,,,,,
443,09/29/22 03:32:19 PM,10.05,62.74,,,,,,
444,09/29/22 03:42:19 PM,10.06,62.82,,,,,,
445,09/29/22 03:52:19 PM,10.07,62.82,,,,,,
446,09/29/22 04:02:19 PM,10.06,62.85,,,,,,
447,09/29/22 04:12:19 PM,10.06,62.74,,,,,,
448,09/29/22 04:22:19 PM,10.01,62.67,,,,,,
449,09/29/22 04:32:19 PM,10.05,62.71,,,,,,
450,09/29/22 04:42:19 PM,10.06,62.71,,,,,,
451,09/29/22 04:52:19 PM,10.08,62.71,,,,,,
452,09/29/22 05:02:19 PM,10.07,62.71,,,,,,
453,09/29/22 05:12:19 PM,10.08,62.71,,,,,,
454,09/29/22 05:22:19 PM,10.07,62.71,,,,,,
455,09/29/22 05:32:19 PM,10.07,62.67,,,,,,
456,09/29/22 05:42:19 PM,10.09,62.67,,,,,,
457,09/29/22 05:52:19 PM,10.05,62.60,,,,,,
458,09/29/22 06:02:19 PM,10.00,62.56,,,,,,
459,09/29/22 06:12:19 PM,9.99,62.49,,,,,,
460,09/29/22 06:22:19 PM,9.98,62.42,,,,,,
461,09/29/22 06:32:19 PM,9.97,62.38,,,,,,
462,09/29/22 06:42:19 PM,9.94,62.35,,,,,,
463,09/29/22 06:52:19 PM,9.93,62.31,,,,,,
464,09/29/22 07:02:19 PM,9.89,62.24,,,,,,
465,09/29/22 07:12:19 PM,9.92,62.24,,,,,,
466,09/29/22 07:22:19 PM,9.85,62.20,,,,,,
467,09/29/22 07:32:19 PM,9.87,62.20,,,,,,
468,09/29/22 07:42:19 PM,9.88,62.17,,,,,,
469,09/29/22 07:52:19 PM,9.86,62.06,,,,,,
470,09/29/22 08:02:19 PM,9.85,62.02,,,,,,
471,09/29/22 08:12:19 PM,9.84,61.92,,,,,,
472,09/29/22 08:22:19 PM,9.82,61.92,,,,,,
473,09/29/22 08:32:19 PM,9.82,61.88,,,,,,
474,09/29/22 08:42:19 PM,9.81,61.84,,,,,,
475,09/29/22 08:52:19 PM,9.75,61.81,,,,,,
476,09/29/22 09:02:19 PM,9.76,61.77,,,,,,
477,09/29/22 09:12:19 PM,9.74,61.74,,,,,,
478,09/29/22 09:22:19 PM,9.74,61.70,,,,,,
479,09/29/22 09:32:19 PM,9.64,61.66,,,,,,
480,09/29/22 09:42:19 PM,9.53,61.63,,,,,,
481,09/29/22 09:52:19 PM,9.49,61.59,,,,,,
482,09/29/22 10:02:19 PM,9.40,61.56,,,,,,
483,09/29/22 10:12:19 PM,9.53,61.48,,,,,,
484,09/29/22 10:22:19 PM,9.51,61.45,,,,,,
485,09/29/22 10:32:19 PM,9.54,61.41,,,,,,
486,09/29/22 10:42:19 PM,9.48,61.34,,,,,,
487,09/29/22 10:52:19 PM,9.46,61.34,,,,,,
488,09/29/22 11:02:19 PM,9.46,61.34,,,,,,
489,09/29/22 11:12:19 PM,9.41,61.30,,,,,,
490,09/29/22 11:22:19 PM,9.41,61.27,,,,,,
491,09/29/22 11:32:19 PM,9.42,61.20,,,,,,
492,09/29/22 11:42:19 PM,9.41,61.16,,,,,,
493,09/29/22 11:52:19 PM,9.35,61.16,,,,,,
494,09/30/22 12:02:19 AM,9.34,61.09,,,,,,
495,09/30/22 12:12:19 AM,9.39,61.05,,,,,,
496,09/30/22 12:22:19 AM,9.35,61.02,,,,,,
497,09/30/22 12:32:19 AM,9.30,61.02,,,,,,
498,09/30/22 12:42:19 AM,9.36,60.98,,,,,,
499,09/30/22 12:52:19 AM,9.29,60.91,,,,,,
500,09/30/22 01:02:19 AM,9.33,60.87,,,,,,
501,09/30/22 01:12:19 AM,9.32,60.87,,,,,,
502,09/30/22 01:22:19 AM,9.36,60.87,,,,,,
503,09/30/22 01:32:19 AM,9.27,60.80,,,,,,
504,09/30/22 01:42:19 AM,9.37,60.76,,,,,,
505,09/30/22 01:52:19 AM,9.34,60.80,,,,,,
506,09/30/22 02:02:19 AM,9.28,60.80,,,,,,
507,09/30/22 02:12:19 AM,9.32,60.76,,,,,,
508,09/30/22 02:22:19 AM,9.46,60.76,,,,,,
509,09/30/22 02:32:19 AM,9.43,60.73,,,,,,
510,09/30/22 02:42:19 AM,9.34,60.73,,,,,,
511,09/30/22 02:52:19 AM,9.38,60.73,,,,,,
512,09/30/22 03:02:19 AM,9.31,60.66,,,,,,
513,09/30/22 03:12:19 AM,9.33,60.62,,,,,,
514,09/30/22 03:22:19 AM,9.28,60.58,,,,,,
515,09/30/22 03:32:19 AM,9.22,60.55,,,,,,
516,09/30/22 03:42:19 AM,9.32,60.58,,,,,,
517,09/30/22 03:52:19 AM,9.36,60.55,,,,,,
518,09/30/22 04:02:19 AM,9.20,60.58,,,,,,
519,09/30/22 04:12:19 AM,9.22,60.55,,,,,,
520,09/30/22 04:22:19 AM,9.34,60.55,,,,,,
521,09/30/22 04:32:19 AM,9.35,60.48,,,,,,
522,09/30/22 04:42:19 AM,9.27,60.48,,,,,,
523,09/30/22 04:52:19 AM,9.35,60.51,,,,,,
524,09/30/22 05:02:19 AM,9.36,60.44,,,,,,
525,09/30/22 05:12:19 AM,9.30,60.37,,,,,,
526,09/30/22 05:22:19 AM,9.27,60.22,,,,,,
527,09/30/22 05:32:19 AM,9.27,60.22,,,,,,
528,09/30/22 05:42:19 AM,9.23,60.15,,,,,,
529,09/30/22 05:52:19 AM,9.13,60.08,,,,,,
530,09/30/22 06:02:19 AM,9.14,60.01,,,,,,
531,09/30/22 06:12:19 AM,9.14,60.01,,,,,,
532,09/30/22 06:22:19 AM,9.16,59.97,,,,,,
533,09/30/22 06:32:19 AM,9.11,59.86,,,,,,
534,09/30/22 06:42:19 AM,9.13,59.83,,,,,,
535,09/30/22 06:52:19 AM,9.13,59.83,,,,,,
536,09/30/22 07:02:19 AM,9.14,59.79,,,,,,
537,09/30/22 07:12:19 AM,9.13,59.76,,,,,,
538,09/30/22 07:22:19 AM,9.15,59.76,,,,,,
539,09/30/22 07:32:19 AM,9.13,59.76,,,,,,
540,09/30/22 07:42:19 AM,9.15,59.72,,,,,,
541,09/30/22 07:52:19 AM,9.20,59.72,,,,,,
542,09/30/22 08:02:19 AM,9.16,59.68,,,,,,
543,09/30/22 08:12:19 AM,9.17,59.65,,,,,,
544,09/30/22 08:22:19 AM,9.19,59.68,,,,,,
545,09/30/22 08:32:19 AM,9.20,59.72,,,,,,
546,09/30/22 08:42:19 AM,9.26,59.79,,,,,,
547,09/30/22 08:52:19 AM,9.29,59.79,,,,,,
548,09/30/22 09:02:19 AM,9.24,59.76,,,,,,
549,09/30/22 09:12:19 AM,9.28,59.76,,,,,,
550,09/30/22 09:22:19 AM,9.31,59.79,,,,,,
551,09/30/22 09:32:19 AM,9.35,59.83,,,,,,
552,09/30/22 09:42:19 AM,9.45,59.86,,,,,,
553,09/30/22 09:52:19 AM,9.45,59.90,,,,,,
554,09/30/22 10:02:19 AM,9.49,59.97,,,,,,
555,09/30/22 10:12:19 AM,9.45,60.04,,,,,,
556,09/30/22 10:22:19 AM,9.54,60.12,,,,,,
557,09/30/22 10:32:19 AM,9.53,60.26,,,,,,
558,09/30/22 10:42:19 AM,9.53,60.33,,,,,,
559,09/30/22 10:52:19 AM,9.59,60.40,,,,,,
560,09/30/22 11:02:19 AM,9.61,60.40,,,,,,
561,09/30/22 11:12:19 AM,9.59,60.44,,,,,,
562,09/30/22 11:22:19 AM,9.65,60.48,,,,,,
563,09/30/22 11:32:19 AM,9.62,60.48,,,,,,
564,09/30/22 11:42:19 AM,9.65,60.51,,,,,,
565,09/30/22 11:52:19 AM,9.67,60.73,,,,,,
566,09/30/22 12:02:19 PM,9.65,60.73,,,,,,
567,09/30/22 12:12:19 PM,9.70,60.66,,,,,,
568,09/30/22 12:22:19 PM,9.74,60.66,,,,,,
569,09/30/22 12:32:19 PM,9.70,60.69,,,,,,
570,09/30/22 12:42:19 PM,9.60,60.73,,,,,,
571,09/30/22 12:52:19 PM,9.72,60.76,,,,,,
572,09/30/22 01:02:19 PM,9.88,60.91,,,,,,
573,09/30/22 01:12:19 PM,9.92,60.91,,,,,,
574,09/30/22 01:22:19 PM,9.95,60.98,,,,,,
575,09/30/22 01:32:19 PM,9.91,61.27,,,,,,
576,09/30/22 01:42:19 PM,10.04,61.41,,,,,,
577,09/30/22 01:52:19 PM,9.91,61.74,,,,,,
578,09/30/22 02:02:19 PM,10.00,61.88,,,,,,
579,09/30/22 02:12:19 PM,9.90,62.02,,,,,,
580,09/30/22 02:22:19 PM,9.91,62.24,,,,,,
581,09/30/22 02:32:19 PM,9.82,62.28,,,,,,
582,09/30/22 02:42:19 PM,9.98,62.38,,,,,,
583,09/30/22 02:52:19 PM,9.92,62.46,,,,,,
584,09/30/22 03:02:19 PM,9.88,62.49,,,,,,
585,09/30/22 03:12:19 PM,9.97,62.49,,,,,,
586,09/30/22 03:22:19 PM,10.04,62.46,,,,,,
587,09/30/22 03:32:19 PM,10.41,62.38,,,,,,
588,09/30/22 03:42:19 PM,9.88,62.49,,,,,,
589,09/30/22 03:52:19 PM,10.13,62.46,,,,,,
590,09/30/22 04:02:19 PM,10.25,62.49,,,,,,
591,09/30/22 04:12:19 PM,10.14,62.53,,,,,,
592,09/30/22 04:22:19 PM,10.09,62.49,,,,,,
593,09/30/22 04:32:19 PM,10.03,62.60,,,,,,
594,09/30/22 04:42:19 PM,10.04,62.60,,,,,,
595,09/30/22 04:52:19 PM,9.88,62.60,,,,,,
596,09/30/22 05:02:19 PM,9.93,62.60,,,,,,
597,09/30/22 05:12:19 PM,10.02,62.56,,,,,,
598,09/30/22 05:22:19 PM,9.96,62.60,,,,,,
599,09/30/22 05:32:19 PM,9.97,62.64,,,,,,
600,09/30/22 05:42:19 PM,10.14,62.67,,,,,,
601,09/30/22 05:52:19 PM,10.02,62.67,,,,,,
602,09/30/22 06:02:19 PM,10.13,62.67,,,,,,
603,09/30/22 06:12:19 PM,10.01,62.64,,,,,,
604,09/30/22 06:22:19 PM,10.06,62.64,,,,,,
605,09/30/22 06:32:19 PM,10.06,62.56,,,,,,
606,09/30/22 06:42:19 PM,10.03,62.53,,,,,,
607,09/30/22 06:52:19 PM,9.92,62.53,,,,,,
608,09/30/22 07:02:19 PM,10.10,62.46,,,,,,
609,09/30/22 07:12:19 PM,10.05,62.42,,,,,,
610,09/30/22 07:22:19 PM,9.98,62.38,,,,,,
611,09/30/22 07:32:19 PM,10.13,62.38,,,,,,
612,09/30/22 07:42:19 PM,10.17,62.38,,,,,,
613,09/30/22 07:52:19 PM,10.07,62.38,,,,,,
614,09/30/22 08:02:19 PM,9.87,62.31,,,,,,
615,09/30/22 08:12:19 PM,10.09,62.28,,,,,,
616,09/30/22 08:22:19 PM,10.15,62.28,,,,,,
617,09/30/22 08:32:19 PM,10.07,62.28,,,,,,
618,09/30/22 08:42:19 PM,10.11,62.24,,,,,,
619,09/30/22 08:52:19 PM,9.99,62.20,,,,,,
620,09/30/22 09:02:19 PM,10.04,62.20,,,,,,
621,09/30/22 09:12:19 PM,9.94,62.13,,,,,,
622,09/30/22 09:22:19 PM,9.87,62.10,,,,,,
623,09/30/22 09:32:19 PM,9.83,62.10,,,,,,
624,09/30/22 09:42:19 PM,9.87,62.10,,,,,,
625,09/30/22 09:52:19 PM,9.92,62.06,,,,,,
626,09/30/22 10:02:19 PM,9.93,62.02,,,,,,
627,09/30/22 10:12:19 PM,9.87,61.99,,,,,,
628,09/30/22 10:22:19 PM,9.82,61.95,,,,,,
629,09/30/22 10:32:19 PM,9.78,61.95,,,,,,
630,09/30/22 10:42:19 PM,9.92,61.92,,,,,,
631,09/30/22 10:52:19 PM,9.68,61.88,,,,,,
632,09/30/22 11:02:19 PM,9.90,61.81,,,,,,
633,09/30/22 11:12:19 PM,9.86,61.77,,,,,,
634,09/30/22 11:22:19 PM,9.75,61.74,,,,,,
635,09/30/22 11:32:19 PM,9.81,61.74,,,,,,
636,09/30/22 11:42:19 PM,9.84,61.66,,,,,,
637,09/30/22 11:52:19 PM,9.81,61.63,,,,,,
638,10/01/22 12:02:19 AM,9.67,61.59,,,,,,
639,10/01/22 12:12:19 AM,9.74,61.56,,,,,,
640,10/01/22 12:22:19 AM,9.55,61.56,,,,,,
641,10/01/22 12:32:19 AM,9.72,61.52,,,,,,
642,10/01/22 12:42:19 AM,9.78,61.48,,,,,,
643,10/01/22 12:52:19 AM,9.77,61.45,,,,,,
644,10/01/22 01:02:19 AM,9.75,61.45,,,,,,
645,10/01/22 01:12:19 AM,9.76,61.41,,,,,,
646,10/01/22 01:22:19 AM,9.74,61.34,,,,,,
647,10/01/22 01:32:19 AM,9.73,61.30,,,,,,
648,10/01/22 01:42:19 AM,9.74,61.23,,,,,,
649,10/01/22 01:52:19 AM,9.69,61.20,,,,,,
650,10/01/22 02:02:19 AM,9.69,61.12,,,,,,
651,10/01/22 02:12:19 AM,9.67,61.09,,,,,,
652,10/01/22 02:22:19 AM,9.67,61.05,,,,,,
653,10/01/22 02:32:19 AM,9.62,61.05,,,,,,
654,10/01/22 02:42:19 AM,9.56,60.98,,,,,,
655,10/01/22 02:52:19 AM,9.67,60.94,,,,,,
656,10/01/22 03:02:19 AM,9.53,60.91,,,,,,
657,10/01/22 03:12:19 AM,9.57,60.87,,,,,,
658,10/01/22 03:22:19 AM,9.58,60.87,,,,,,
659,10/01/22 03:32:19 AM,9.57,60.84,,,,,,
660,10/01/22 03:42:19 AM,9.50,60.80,,,,,,
661,10/01/22 03:52:19 AM,9.40,60.76,,,,,,
662,10/01/22 04:02:19 AM,9.38,60.73,,,,,,
663,10/01/22 04:12:19 AM,9.51,60.73,,,,,,
664,10/01/22 04:22:19 AM,9.45,60.73,,,,,,
665,10/01/22 04:32:19 AM,9.43,60.69,,,,,,
666,10/01/22 04:42:19 AM,9.43,60.66,,,,,,
667,10/01/22 04:52:19 AM,9.44,60.62,,,,,,
668,10/01/22 05:02:19 AM,9.39,60.58,,,,,,
669,10/01/22 05:12:19 AM,9.38,60.55,,,,,,
670,10/01/22 05:22:19 AM,9.39,60.55,,,,,,
671,10/01/22 05:32:19 AM,9.35,60.55,,,,,,
672,10/01/22 05:42:19 AM,9.41,60.48,,,,,,
673,10/01/22 05:52:19 AM,9.41,60.48,,,,,,
674,10/01/22 06:02:19 AM,9.36,60.44,,,,,,
675,10/01/22 06:12:19 AM,9.29,60.40,,,,,,
676,10/01/22 06:22:19 AM,9.31,60.40,,,,,,
677,10/01/22 06:32:19 AM,9.43,60.37,,,,,,
678,10/01/22 06:42:19 AM,9.31,60.33,,,,,,
679,10/01/22 06:52:19 AM,9.31,60.33,,,,,,
680,10/01/22 07:02:19 AM,9.35,60.30,,,,,,
681,10/01/22 07:12:19 AM,9.33,60.26,,,,,,
682,10/01/22 07:22:19 AM,9.34,60.22,,,,,,
683,10/01/22 07:32:19 AM,9.26,60.22,,,,,,
684,10/01/22 07:42:19 AM,9.30,60.19,,,,,,
685,10/01/22 07:52:19 AM,9.16,60.19,,,,,,
686,10/01/22 08:02:19 AM,9.32,60.19,,,,,,
687,10/01/22 08:12:19 AM,9.30,60.15,,,,,,
688,10/01/22 08:22:19 AM,9.33,60.15,,,,,,
689,10/01/22 08:32:19 AM,9.30,60.12,,,,,,
690,10/01/22 08:42:19 AM,9.31,60.12,,,,,,
691,10/01/22 08:52:19 AM,9.35,60.08,,,,,,
692,10/01/22 09:02:19 AM,9.01,60.04,,,,,,
693,10/01/22 09:12:19 AM,9.11,60.01,,,,,,
694,10/01/22 09:22:19 AM,9.17,59.97,,,,,,
695,10/01/22 09:32:19 AM,9.09,59.97,,,,,,
696,10/01/22 09:42:19 AM,9.13,59.94,,,,,,
697,10/01/22 09:52:19 AM,9.12,59.90,,,,,,
698,10/01/22 10:02:19 AM,8.98,59.86,,,,,,
699,10/01/22 10:12:19 AM,9.00,59.83,,,,,,
700,10/01/22 10:22:19 AM,9.02,59.83,,,,,,
701,10/01/22 10:32:19 AM,9.06,59.83,,,,,,
702,10/01/22 10:42:19 AM,9.06,59.83,,,,,,
703,10/01/22 10:52:19 AM,9.02,59.83,,,,,,
704,10/01/22 11:02:19 AM,9.10,59.86,,,,,,
705,10/01/22 11:12:19 AM,9.15,59.90,,,,,,
706,10/01/22 11:22:19 AM,9.17,59.94,,,,,,
707,10/01/22 11:32:19 AM,9.31,60.04,,,,,,
708,10/01/22 11:42:19 AM,9.38,60.19,,,,,,
709,10/01/22 11:52:19 AM,9.41,60.26,,,,,,
710,10/01/22 12:02:19 PM,9.36,60.30,,,,,,
711,10/01/22 12:12:19 PM,9.44,60.40,,,,,,
712,10/01/22 12:22:19 PM,9.45,60.40,,,,,,
713,10/01/22 12:32:19 PM,9.44,60.44,,,,,,
714,10/01/22 12:42:19 PM,9.49,60.48,,,,,,
715,10/01/22 12:52:19 PM,9.49,60.48,,,,,,
716,10/01/22 01:02:19 PM,9.50,60.51,,,,,,
717,10/01/22 01:12:19 PM,9.48,60.55,,,,,,
718,10/01/22 01:22:19 PM,9.47,60.58,,,,,,
719,10/01/22 01:32:19 PM,9.58,60.62,,,,,,
720,10/01/22 01:42:19 PM,9.52,60.66,,,,,,
721,10/01/22 01:52:19 PM,9.57,60.69,,,,,,
722,10/01/22 02:02:19 PM,9.62,60.73,,,,,,
723,10/01/22 02:12:19 PM,9.67,60.73,,,,,,
724,10/01/22 02:22:19 PM,9.59,60.76,,,,,,
725,10/01/22 02:32:19 PM,9.64,60.76,,,,,,
726,10/01/22 02:42:19 PM,9.74,60.80,,,,,,
727,10/01/22 02:52:19 PM,9.75,60.80,,,,,,
728,10/01/22 03:02:19 PM,9.77,60.80,,,,,,
729,10/01/22 03:12:19 PM,9.78,60.87,,,,,,
730,10/01/22 03:22:19 PM,9.78,60.91,,,,,,
731,10/01/22 03:32:19 PM,9.82,60.91,,,,,,
732,10/01/22 03:42:19 PM,9.78,60.94,,,,,,
733,10/01/22 03:52:19 PM,9.81,60.94,,,,,,
734,10/01/22 04:02:19 PM,9.80,60.91,,,,,,
735,10/01/22 04:12:19 PM,9.84,60.91,,,,,,
736,10/01/22 04:22:19 PM,9.77,60.94,,,,,,
737,10/01/22 04:32:19 PM,9.80,60.94,,,,,,
738,10/01/22 04:42:19 PM,9.73,60.94,,,,,,
739,10/01/22 04:52:19 PM,9.92,60.98,,,,,,
740,10/01/22 05:02:19 PM,9.91,61.02,,,,,,
741,10/01/22 05:12:19 PM,9.90,61.02,,,,,,
742,10/01/22 05:22:19 PM,9.98,61.02,,,,,,
743,10/01/22 05:32:19 PM,9.73,61.02,,,,,,
744,10/01/22 05:42:19 PM,9.72,60.98,,,,,,
745,10/01/22 05:52:19 PM,9.48,60.94,,,,,,
746,10/01/22 06:02:19 PM,9.87,60.94,,,,,,
747,10/01/22 06:12:19 PM,9.63,60.94,,,,,,
748,10/01/22 06:22:19 PM,9.79,60.94,,,,,,
749,10/01/22 06:32:19 PM,9.61,60.94,,,,,,
750,10/01/22 06:42:19 PM,9.80,60.94,,,,,,
751,10/01/22 06:52:19 PM,9.79,60.94,,,,,,
752,10/01/22 07:02:19 PM,9.74,60.94,,,,,,
753,10/01/22 07:12:19 PM,9.78,60.94,,,,,,
754,10/01/22 07:22:19 PM,9.74,60.91,,,,,,
755,10/01/22 07:32:19 PM,9.66,60.91,,,,,,
756,10/01/22 07:42:19 PM,9.74,60.87,,,,,,
757,10/01/22 07:52:19 PM,9.70,60.87,,,,,,
758,10/01/22 08:02:19 PM,9.64,60.87,,,,,,
759,10/01/22 08:12:19 PM,9.69,60.87,,,,,,
760,10/01/22 08:22:19 PM,9.65,60.84,,,,,,
761,10/01/22 08:32:19 PM,9.65,60.80,,,,,,
762,10/01/22 08:42:19 PM,9.70,60.76,,,,,,
763,10/01/22 08:52:19 PM,9.66,60.76,,,,,,
764,10/01/22 09:02:19 PM,9.68,60.76,,,,,,
765,10/01/22 09:12:19 PM,9.69,60.73,,,,,,
766,10/01/22 09:22:19 PM,9.65,60.73,,,,,,
767,10/01/22 09:32:19 PM,9.64,60.69,,,,,,
768,10/01/22 09:42:19 PM,9.57,60.66,,,,,,
769,10/01/22 09:52:19 PM,9.49,60.66,,,,,,
770,10/01/22 10:02:19 PM,9.61,60.58,,,,,,
771,10/01/22 10:12:19 PM,9.62,60.51,,,,,,
772,10/01/22 10:22:19 PM,9.55,60.51,,,,,,
773,10/01/22 10:32:19 PM,9.58,60.51,,,,,,
774,10/01/22 10:42:19 PM,9.53,60.51,,,,,,
775,10/01/22 10:52:19 PM,9.40,60.51,,,,,,
776,10/01/22 11:02:19 PM,9.48,60.48,,,,,,
777,10/01/22 11:12:19 PM,9.50,60.48,,,,,,
778,10/01/22 11:22:19 PM,9.50,60.44,,,,,,
779,10/01/22 11:32:19 PM,9.49,60.40,,,,,,
780,10/01/22 11:42:19 PM,9.43,60.37,,,,,,
781,10/01/22 11:52:19 PM,9.46,60.37,,,,,,
782,10/02/22 12:02:19 AM,9.44,60.37,,,,,,
783,10/02/22 12:12:19 AM,9.39,60.37,,,,,,
784,10/02/22 12:22:19 AM,9.40,60.37,,,,,,
785,10/02/22 12:32:19 AM,9.42,60.33,,,,,,
786,10/02/22 12:42:19 AM,9.45,60.26,,,,,,
787,10/02/22 12:52:19 AM,9.44,60.22,,,,,,
788,10/02/22 01:02:19 AM,9.42,60.19,,,,,,
789,10/02/22 01:12:19 AM,9.45,60.12,,,,,,
790,10/02/22 01:22:19 AM,9.43,60.12,,,,,,
791,10/02/22 01:32:19 AM,9.42,60.08,,,,,,
792,10/02/22 01:42:19 AM,9.41,60.08,,,,,,
793,10/02/22 01:52:19 AM,9.38,60.04,,,,,,
794,10/02/22 02:02:19 AM,9.37,60.04,,,,,,
795,10/02/22 02:12:19 AM,9.35,60.01,,,,,,
796,10/02/22 02:22:19 AM,9.33,59.97,,,,,,
797,10/02/22 02:32:19 AM,9.37,59.94,,,,,,
798,10/02/22 02:42:19 AM,9.34,59.86,,,,,,
799,10/02/22 02:52:19 AM,9.35,59.83,,,,,,
800,10/02/22 03:02:19 AM,9.34,59.79,,,,,,
801,10/02/22 03:12:19 AM,9.32,59.76,,,,,,
802,10/02/22 03:22:19 AM,9.34,59.76,,,,,,
803,10/02/22 03:32:19 AM,9.32,59.76,,,,,,
804,10/02/22 03:42:19 AM,9.29,59.72,,,,,,
805,10/02/22 03:52:19 AM,9.28,59.72,,,,,,
806,10/02/22 04:02:19 AM,9.29,59.72,,,,,,
807,10/02/22 04:12:19 AM,9.26,59.72,,,,,,
808,10/02/22 04:22:19 AM,9.25,59.68,,,,,,
809,10/02/22 04:32:19 AM,9.24,59.65,,,,,,
810,10/02/22 04:42:19 AM,9.24,59.58,,,,,,
811,10/02/22 04:52:19 AM,9.23,59.54,,,,,,
812,10/02/22 05:02:19 AM,9.21,59.50,,,,,,
813,10/02/22 05:12:19 AM,9.19,59.47,,,,,,
814,10/02/22 05:22:19 AM,9.19,59.43,,,,,,
815,10/02/22 05:32:19 AM,9.15,59.40,,,,,,
816,10/02/22 05:42:19 AM,9.17,59.36,,,,,,
817,10/02/22 05:52:19 AM,9.14,59.32,,,,,,
818,10/02/22 06:02:19 AM,9.13,59.25,,,,,,
819,10/02/22 06:12:19 AM,9.11,59.25,,,,,,
820,10/02/22 06:22:19 AM,9.03,59.14,,,,,,
821,10/02/22 06:32:19 AM,9.02,59.07,,,,,,
822,10/02/22 06:42:19 AM,8.93,59.00,,,,,,
823,10/02/22 06:52:19 AM,8.91,58.89,,,,,,
824,10/02/22 07:02:19 AM,8.92,58.82,,,,,,
825,10/02/22 07:12:19 AM,8.87,58.78,,,,,,
826,10/02/22 07:22:19 AM,8.90,58.75,,,,,,
827,10/02/22 07:32:19 AM,8.95,58.82,,,,,,
828,10/02/22 07:42:19 AM,8.95,58.86,,,,,,
829,10/02/22 07:52:19 AM,8.95,58.82,,,,,,
830,10/02/22 08:02:19 AM,8.97,58.75,,,,,,
831,10/02/22 08:12:19 AM,8.91,58.71,,,,,,
832,10/02/22 08:22:19 AM,8.92,58.71,,,,,,
833,10/02/22 08:32:19 AM,8.98,58.71,,,,,,
834,10/02/22 08:42:19 AM,9.04,58.71,,,,,,
835,10/02/22 08:52:19 AM,9.07,58.75,,,,,,
836,10/02/22 09:02:19 AM,9.09,58.75,,,,,,
837,10/02/22 09:12:19 AM,9.09,58.71,,,,,,
838,10/02/22 09:22:19 AM,9.11,58.68,,,,,,
839,10/02/22 09:32:19 AM,9.13,58.68,,,,,,
840,10/02/22 09:42:19 AM,9.14,58.71,,,,,,
841,10/02/22 09:52:19 AM,9.15,58.71,,,,,,
842,10/02/22 10:02:19 AM,9.17,58.71,,,,,,
843,10/02/22 10:12:19 AM,9.20,58.71,,,,,,
844,10/02/22 10:22:19 AM,9.19,58.68,,,,,,
845,10/02/22 10:32:19 AM,9.21,58.64,,,,,,
846,10/02/22 10:42:19 AM,9.25,58.64,,,,,,
847,10/02/22 10:52:19 AM,9.23,58.68,,,,,,
848,10/02/22 11:02:19 AM,9.29,58.68,,,,,,
849,10/02/22 11:12:19 AM,9.32,58.68,,,,,,
850,10/02/22 11:22:19 AM,9.34,58.68,,,,,,
851,10/02/22 11:32:19 AM,9.38,58.68,,,,,,
852,10/02/22 11:42:19 AM,9.39,58.64,,,,,,
853,10/02/22 11:52:19 AM,9.43,58.64,,,,,,
854,10/02/22 12:02:19 PM,9.45,58.68,,,,,,
855,10/02/22 12:12:19 PM,9.47,58.68,,,,,,
856,10/02/22 12:22:19 PM,9.47,58.71,,,,,,
857,10/02/22 12:32:19 PM,9.51,58.75,,,,,,
858,10/02/22 12:42:19 PM,9.53,58.78,,,,,,
859,10/02/22 12:52:19 PM,9.55,58.82,,,,,,
860,10/02/22 01:02:19 PM,9.60,58.86,,,,,,
861,10/02/22 01:12:19 PM,9.58,58.89,,,,,,
862,10/02/22 01:22:19 PM,9.62,58.89,,,,,,
863,10/02/22 01:32:19 PM,9.65,58.93,,,,,,
864,10/02/22 01:42:19 PM,9.69,58.93,,,,,,
865,10/02/22 01:52:19 PM,9.68,59.04,,,,,,
866,10/02/22 02:02:19 PM,9.72,59.07,,,,,,
867,10/02/22 02:12:19 PM,9.70,59.22,,,,,,
868,10/02/22 02:22:19 PM,9.67,59.29,,,,,,
869,10/02/22 02:32:19 PM,9.70,59.36,,,,,,
870,10/02/22 02:42:19 PM,9.70,59.36,,,,,,
871,10/02/22 02:52:19 PM,9.73,59.36,,,,,,
872,10/02/22 03:02:19 PM,9.58,59.40,,,,,,
873,10/02/22 03:12:19 PM,9.73,59.40,,,,,,
874,10/02/22 03:22:19 PM,9.74,59.40,,,,,,
875,10/02/22 03:32:19 PM,9.73,59.40,,,,,,
876,10/02/22 03:42:19 PM,9.74,59.43,,,,,,
877,10/02/22 03:52:19 PM,9.70,59.40,,,,,,
878,10/02/22 04:02:19 PM,9.75,59.40,,,,,,
