"Plot Title: Start 9-3-23"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 21118650, SEN S/N: 21118650, LBL: CP - Sector 1)","Temp, °F (LGR S/N: 21118650, SEN S/N: 21118650, LBL: CP - Sector 1)","Coupler Detached (LGR S/N: 21118650)","Coupler Attached (LGR S/N: 21118650)","Stopped (LGR S/N: 21118650)","End Of File (LGR S/N: 21118650)"
1864,09/16/23 10:03:15 AM,6.96,68.47,,,,
1865,09/16/23 10:13:15 AM,7.04,68.43,,,,
1866,09/16/23 10:23:15 AM,7.02,68.43,,,,
1867,09/16/23 10:33:15 AM,7.03,68.47,,,,
1868,09/16/23 10:43:15 AM,7.06,68.47,,,,
1869,09/16/23 10:53:15 AM,7.12,68.47,,,,
1870,09/16/23 11:03:15 AM,7.16,68.50,,,,
1871,09/16/23 11:13:15 AM,7.18,68.50,,,,
1872,09/16/23 11:23:15 AM,7.21,68.50,,,,
1873,09/16/23 11:33:15 AM,7.24,68.54,,,,
1874,09/16/23 11:43:15 AM,7.32,68.58,,,,
1875,09/16/23 11:53:15 AM,7.36,68.58,,,,
1876,09/16/23 12:03:15 PM,7.33,68.58,,,,
1877,09/16/23 12:13:15 PM,7.34,68.61,,,,
1878,09/16/23 12:23:15 PM,7.41,68.61,,,,
1879,09/16/23 12:33:15 PM,7.42,68.61,,,,
1880,09/16/23 12:43:15 PM,7.36,68.61,,,,
1881,09/16/23 12:53:15 PM,7.53,68.65,,,,
1882,09/16/23 01:03:15 PM,7.49,68.65,,,,
1883,09/16/23 01:13:15 PM,7.55,68.65,,,,
1884,09/16/23 01:23:15 PM,7.59,68.68,,,,
1885,09/16/23 01:33:15 PM,7.70,68.72,,,,
1886,09/16/23 01:43:15 PM,7.70,68.76,,,,
1887,09/16/23 01:53:15 PM,7.66,68.76,,,,
1888,09/16/23 02:03:15 PM,7.70,68.83,,,,
1889,09/16/23 02:13:15 PM,7.76,68.86,,,,
1890,09/16/23 02:23:15 PM,7.87,68.90,,,,
1891,09/16/23 02:33:15 PM,7.95,68.94,,,,
1892,09/16/23 02:43:15 PM,7.95,69.01,,,,
1893,09/16/23 02:53:15 PM,8.03,69.01,,,,
1894,09/16/23 03:03:15 PM,8.12,69.08,,,,
1895,09/16/23 03:13:15 PM,8.39,69.08,,,,
1896,09/16/23 03:23:15 PM,8.19,69.12,,,,
1897,09/16/23 03:33:15 PM,8.43,69.12,,,,
1898,09/16/23 03:43:15 PM,8.40,69.15,,,,
1899,09/16/23 03:53:15 PM,8.35,69.15,,,,
1900,09/16/23 04:03:15 PM,8.57,69.15,,,,
1901,09/16/23 04:13:15 PM,8.50,69.15,,,,
1902,09/16/23 04:23:15 PM,8.58,69.15,,,,
1903,09/16/23 04:33:15 PM,8.55,69.15,,,,
1904,09/16/23 04:43:15 PM,8.68,69.15,,,,
1905,09/16/23 04:53:15 PM,8.63,69.15,,,,
1906,09/16/23 05:03:15 PM,8.61,69.12,,,,
1907,09/16/23 05:13:15 PM,8.64,69.12,,,,
1908,09/16/23 05:23:15 PM,8.66,69.12,,,,
1909,09/16/23 05:33:15 PM,8.63,69.12,,,,
1910,09/16/23 05:43:15 PM,8.63,69.12,,,,
1911,09/16/23 05:53:15 PM,8.57,69.12,,,,
1912,09/16/23 06:03:15 PM,8.57,69.08,,,,
1913,09/16/23 06:13:15 PM,8.51,69.04,,,,
1914,09/16/23 06:23:15 PM,8.46,68.97,,,,
1915,09/16/23 06:33:15 PM,8.48,68.97,,,,
1916,09/16/23 06:43:15 PM,8.41,68.79,,,,
1917,09/16/23 06:53:15 PM,8.34,68.83,,,,
1918,09/16/23 07:03:15 PM,8.42,68.79,,,,
1919,09/16/23 07:13:15 PM,8.46,68.79,,,,
1920,09/16/23 07:23:15 PM,8.39,68.72,,,,
1921,09/16/23 07:33:15 PM,8.50,68.68,,,,
1922,09/16/23 07:43:15 PM,8.57,68.65,,,,
1923,09/16/23 07:53:15 PM,8.53,68.61,,,,
1924,09/16/23 08:03:15 PM,8.45,68.58,,,,
1925,09/16/23 08:13:15 PM,8.43,68.54,,,,
1926,09/16/23 08:23:15 PM,8.60,68.58,,,,
1927,09/16/23 08:33:15 PM,8.65,68.54,,,,
1928,09/16/23 08:43:15 PM,8.64,68.54,,,,
1929,09/16/23 08:53:15 PM,8.73,68.47,,,,
1930,09/16/23 09:03:15 PM,8.74,68.40,,,,
1931,09/16/23 09:13:15 PM,8.71,68.32,,,,
1932,09/16/23 09:23:15 PM,8.57,68.32,,,,
1933,09/16/23 09:33:15 PM,8.37,68.29,,,,
1934,09/16/23 09:43:15 PM,8.54,68.29,,,,
1935,09/16/23 09:53:15 PM,8.53,68.25,,,,
1936,09/16/23 10:03:15 PM,8.57,68.25,,,,
1937,09/16/23 10:13:15 PM,8.60,68.22,,,,
1938,09/16/23 10:23:15 PM,8.54,68.22,,,,
1939,09/16/23 10:33:15 PM,8.49,68.22,,,,
1940,09/16/23 10:43:15 PM,8.57,68.07,,,,
1941,09/16/23 10:53:15 PM,8.55,68.04,,,,
1942,09/16/23 11:03:15 PM,8.72,68.00,,,,
1943,09/16/23 11:13:15 PM,8.48,68.04,,,,
1944,09/16/23 11:23:15 PM,8.47,68.07,,,,
1945,09/16/23 11:33:15 PM,8.17,68.07,,,,
1946,09/16/23 11:43:15 PM,8.04,68.14,,,,
1947,09/16/23 11:53:15 PM,8.04,68.18,,,,
1948,09/17/23 12:03:15 AM,8.17,68.18,,,,
1949,09/17/23 12:13:15 AM,8.15,68.18,,,,
1950,09/17/23 12:23:15 AM,7.97,68.22,,,,
1951,09/17/23 12:33:15 AM,7.86,68.22,,,,
1952,09/17/23 12:43:15 AM,7.84,68.18,,,,
1953,09/17/23 12:53:15 AM,7.77,68.18,,,,
1954,09/17/23 01:03:15 AM,7.88,68.11,,,,
1955,09/17/23 01:13:15 AM,7.88,68.04,,,,
1956,09/17/23 01:23:15 AM,7.82,68.04,,,,
1957,09/17/23 01:33:15 AM,7.88,68.04,,,,
1958,09/17/23 01:43:15 AM,8.02,68.04,,,,
1959,09/17/23 01:53:15 AM,7.97,68.00,,,,
1960,09/17/23 02:03:15 AM,8.03,68.00,,,,
1961,09/17/23 02:13:15 AM,8.01,67.96,,,,
1962,09/17/23 02:23:15 AM,8.07,67.93,,,,
1963,09/17/23 02:33:15 AM,8.02,67.89,,,,
1964,09/17/23 02:43:15 AM,7.96,67.86,,,,
1965,09/17/23 02:53:15 AM,7.88,67.78,,,,
1966,09/17/23 03:03:15 AM,7.74,67.78,,,,
1967,09/17/23 03:13:15 AM,7.72,67.75,,,,
1968,09/17/23 03:23:15 AM,7.69,67.71,,,,
1969,09/17/23 03:33:15 AM,7.70,67.68,,,,
1970,09/17/23 03:43:15 AM,7.67,67.64,,,,
1971,09/17/23 03:53:15 AM,7.74,67.57,,,,
1972,09/17/23 04:03:15 AM,7.67,67.53,,,,
1973,09/17/23 04:13:15 AM,7.58,67.50,,,,
1974,09/17/23 04:23:15 AM,7.67,67.46,,,,
1975,09/17/23 04:33:15 AM,7.65,67.42,,,,
1976,09/17/23 04:43:15 AM,7.53,67.42,,,,
1977,09/17/23 04:53:15 AM,7.59,67.35,,,,
1978,09/17/23 05:03:15 AM,7.53,67.32,,,,
1979,09/17/23 05:13:15 AM,7.53,67.32,,,,
1980,09/17/23 05:23:15 AM,7.53,67.32,,,,
1981,09/17/23 05:33:15 AM,7.58,67.32,,,,
1982,09/17/23 05:43:15 AM,7.56,67.28,,,,
1983,09/17/23 05:53:15 AM,7.58,67.24,,,,
1984,09/17/23 06:03:15 AM,7.48,67.21,,,,
1985,09/17/23 06:13:15 AM,7.34,67.17,,,,
1986,09/17/23 06:23:15 AM,7.44,67.17,,,,
1987,09/17/23 06:33:15 AM,7.39,67.17,,,,
1988,09/17/23 06:43:15 AM,7.49,67.14,,,,
1989,09/17/23 06:53:15 AM,7.46,67.17,,,,
1990,09/17/23 07:03:15 AM,7.48,67.14,,,,
1991,09/17/23 07:13:15 AM,7.42,67.14,,,,
1992,09/17/23 07:23:15 AM,7.39,67.14,,,,
1993,09/17/23 07:33:15 AM,7.41,67.14,,,,
1994,09/17/23 07:43:15 AM,7.49,67.14,,,,
1995,09/17/23 07:53:15 AM,7.47,67.14,,,,
1996,09/17/23 08:03:15 AM,7.41,67.14,,,,
1997,09/17/23 08:13:15 AM,7.34,67.14,,,,
1998,09/17/23 08:23:15 AM,7.33,67.10,,,,
1999,09/17/23 08:33:15 AM,7.32,67.10,,,,
2000,09/17/23 08:43:15 AM,7.31,67.06,,,,
2001,09/17/23 08:53:15 AM,7.26,66.99,,,,
2002,09/17/23 09:03:15 AM,7.42,66.92,,,,
2003,09/17/23 09:13:15 AM,7.46,66.92,,,,
2004,09/17/23 09:23:15 AM,7.53,66.92,,,,
2005,09/17/23 09:33:15 AM,7.51,66.92,,,,
2006,09/17/23 09:43:15 AM,7.53,66.96,,,,
2007,09/17/23 09:53:15 AM,7.54,66.99,,,,
2008,09/17/23 10:03:15 AM,7.36,66.99,,,,
2009,09/17/23 10:13:15 AM,7.15,66.99,,,,
2010,09/17/23 10:23:15 AM,7.05,66.99,,,,
2011,09/17/23 10:33:15 AM,6.90,66.92,,,,
2012,09/17/23 10:43:15 AM,6.77,66.92,,,,
2013,09/17/23 10:53:15 AM,6.86,66.88,,,,
2014,09/17/23 11:03:15 AM,6.82,66.88,,,,
2015,09/17/23 11:13:15 AM,6.83,66.88,,,,
2016,09/17/23 11:23:15 AM,6.83,66.88,,,,
2017,09/17/23 11:33:15 AM,7.17,66.96,,,,
2018,09/17/23 11:43:15 AM,7.90,66.96,,,,
2019,09/17/23 11:53:15 AM,7.73,67.03,,,,
2020,09/17/23 12:03:15 PM,7.93,67.10,,,,
2021,09/17/23 12:13:15 PM,7.89,67.14,,,,
2022,09/17/23 12:23:15 PM,8.05,67.10,,,,
2023,09/17/23 12:33:15 PM,8.04,67.14,,,,
2024,09/17/23 12:43:15 PM,8.10,67.14,,,,
2025,09/17/23 12:53:15 PM,8.05,67.17,,,,
2026,09/17/23 01:03:15 PM,7.86,67.24,,,,
2027,09/17/23 01:13:15 PM,7.90,67.28,,,,
2028,09/17/23 01:23:15 PM,8.03,67.35,,,,
2029,09/17/23 01:33:15 PM,8.23,67.46,,,,
2030,09/17/23 01:43:15 PM,8.35,67.71,,,,
2031,09/17/23 01:53:15 PM,8.87,68.00,,,,
2032,09/17/23 02:03:15 PM,9.02,68.47,,,,
2033,09/17/23 02:13:15 PM,8.93,68.76,,,,
2034,09/17/23 02:23:15 PM,8.78,68.22,,,,
2035,09/17/23 02:33:15 PM,8.74,68.04,,,,
2036,09/17/23 02:43:15 PM,8.45,67.93,,,,
2037,09/17/23 02:53:15 PM,8.35,67.82,,,,
2038,09/17/23 03:03:15 PM,8.20,67.68,,,,
2039,09/17/23 03:13:15 PM,8.48,67.75,,,,
2040,09/17/23 03:23:15 PM,8.33,67.68,,,,
2041,09/17/23 03:33:15 PM,8.58,68.14,,,,
2042,09/17/23 03:34:59 PM,,,,Logged,,
2043,09/17/23 03:35:09 PM,,,,,Logged,Logged
