"Plot Title: DOLogger2"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 20906876, SEN S/N: 20906876)","Temp, °F (LGR S/N: 20906876, SEN S/N: 20906876)","Coupler Attached (LGR S/N: 20906876)","Host Connected (LGR S/N: 20906876)","Stopped (LGR S/N: 20906876)","End Of File (LGR S/N: 20906876)"
469,07/08/25 08:00:00 AM,-0.03,80.28,,,,
470,07/08/25 08:15:00 AM,-0.03,80.31,,,,
471,07/08/25 08:30:00 AM,-0.03,80.38,,,,
472,07/08/25 08:45:00 AM,-0.03,80.24,,,,
473,07/08/25 09:00:00 AM,-0.02,80.06,,,,
474,07/08/25 09:15:00 AM,-0.03,79.88,,,,
475,07/08/25 09:30:00 AM,0.11,80.06,,,,
476,07/08/25 09:45:00 AM,0.02,80.17,,,,
477,07/08/25 10:00:00 AM,0.01,80.28,,,,
478,07/08/25 10:15:00 AM,-0.02,80.46,,,,
479,07/08/25 10:30:00 AM,-0.03,80.49,,,,
480,07/08/25 10:45:00 AM,-0.03,80.49,,,,
481,07/08/25 11:00:00 AM,0.53,80.89,,,,
482,07/08/25 11:15:00 AM,0.36,81.10,,,,
483,07/08/25 11:30:00 AM,0.25,81.36,,,,
484,07/08/25 11:45:00 AM,0.53,81.25,,,,
485,07/08/25 12:00:00 PM,0.46,81.25,,,,
486,07/08/25 12:15:00 PM,1.77,81.39,,,,
487,07/08/25 12:30:00 PM,0.74,81.50,,,,
488,07/08/25 12:45:00 PM,0.13,81.25,,,,
489,07/08/25 01:00:00 PM,0.02,81.07,,,,
490,07/08/25 01:15:00 PM,0.09,81.10,,,,
491,07/08/25 01:30:00 PM,0.54,81.32,,,,
492,07/08/25 01:45:00 PM,0.69,81.54,,,,
493,07/08/25 02:00:00 PM,0.19,81.39,,,,
494,07/08/25 02:15:00 PM,0.68,81.36,,,,
495,07/08/25 02:30:00 PM,0.83,81.43,,,,
496,07/08/25 02:45:00 PM,0.77,81.61,,,,
497,07/08/25 03:00:00 PM,0.22,81.21,,,,
498,07/08/25 03:15:00 PM,0.22,80.96,,,,
499,07/08/25 03:30:00 PM,0.02,80.89,,,,
500,07/08/25 03:45:00 PM,-0.03,79.81,,,,
501,07/08/25 04:00:00 PM,-0.03,79.38,,,,
502,07/08/25 04:15:00 PM,0.12,79.88,,,,
503,07/08/25 04:30:00 PM,0.34,80.31,,,,
504,07/08/25 04:45:00 PM,0.42,80.67,,,,
505,07/08/25 05:00:00 PM,0.87,80.74,,,,
506,07/08/25 05:15:00 PM,0.67,80.89,,,,
507,07/08/25 05:30:00 PM,0.66,81.07,,,,
508,07/08/25 05:45:00 PM,0.99,81.43,,,,
509,07/08/25 06:00:00 PM,1.07,81.72,,,,
510,07/08/25 06:15:00 PM,1.50,81.90,,,,
511,07/08/25 06:30:00 PM,1.49,82.15,,,,
512,07/08/25 06:45:00 PM,1.45,82.08,,,,
513,07/08/25 07:00:00 PM,0.89,81.86,,,,
514,07/08/25 07:15:00 PM,0.48,81.54,,,,
515,07/08/25 07:30:00 PM,0.74,81.00,,,,
516,07/08/25 07:45:00 PM,0.67,80.89,,,,
517,07/08/25 08:00:00 PM,0.28,80.85,,,,
518,07/08/25 08:15:00 PM,0.51,81.00,,,,
519,07/08/25 08:30:00 PM,0.75,81.14,,,,
520,07/08/25 08:45:00 PM,0.70,81.18,,,,
521,07/08/25 09:00:00 PM,0.19,81.00,,,,
522,07/08/25 09:15:00 PM,0.00,80.85,,,,
523,07/08/25 09:30:00 PM,-0.03,80.82,,,,
524,07/08/25 09:45:00 PM,0.21,81.03,,,,
525,07/08/25 10:00:00 PM,0.11,81.21,,,,
526,07/08/25 10:15:00 PM,0.22,81.18,,,,
527,07/08/25 10:30:00 PM,0.36,81.18,,,,
528,07/08/25 10:45:00 PM,0.20,81.14,,,,
529,07/08/25 11:00:00 PM,0.18,81.10,,,,
530,07/08/25 11:15:00 PM,0.07,81.10,,,,
531,07/08/25 11:30:00 PM,-0.02,81.10,,,,
532,07/08/25 11:45:00 PM,-0.03,81.14,,,,
533,07/09/25 12:00:00 AM,-0.03,81.03,,,,
534,07/09/25 12:15:00 AM,-0.03,80.89,,,,
535,07/09/25 12:30:00 AM,-0.03,80.89,,,,
536,07/09/25 12:45:00 AM,-0.03,81.03,,,,
537,07/09/25 01:00:00 AM,-0.03,81.21,,,,
538,07/09/25 01:15:00 AM,-0.03,81.18,,,,
539,07/09/25 01:30:00 AM,-0.03,80.92,,,,
540,07/09/25 01:45:00 AM,-0.03,80.74,,,,
541,07/09/25 02:00:00 AM,-0.03,80.60,,,,
542,07/09/25 02:15:00 AM,-0.03,80.71,,,,
543,07/09/25 02:30:00 AM,-0.03,80.89,,,,
544,07/09/25 02:45:00 AM,-0.03,80.92,,,,
545,07/09/25 03:00:00 AM,-0.03,80.92,,,,
546,07/09/25 03:15:00 AM,-0.03,80.96,,,,
547,07/09/25 03:30:00 AM,-0.03,81.03,,,,
548,07/09/25 03:45:00 AM,-0.03,81.21,,,,
549,07/09/25 04:00:00 AM,-0.03,81.18,,,,
550,07/09/25 04:15:00 AM,-0.03,81.07,,,,
551,07/09/25 04:30:00 AM,-0.03,80.85,,,,
552,07/09/25 04:45:00 AM,-0.03,80.71,,,,
553,07/09/25 05:00:00 AM,-0.03,80.67,,,,
554,07/09/25 05:15:00 AM,-0.03,80.82,,,,
555,07/09/25 05:30:00 AM,-0.03,81.00,,,,
556,07/09/25 05:45:00 AM,0.03,81.21,,,,
557,07/09/25 06:00:00 AM,0.39,81.21,,,,
558,07/09/25 06:15:00 AM,1.92,81.64,,,,
559,07/09/25 06:30:00 AM,1.72,81.93,,,,
560,07/09/25 06:45:00 AM,2.77,82.00,,,,
561,07/09/25 07:00:00 AM,2.69,82.00,,,,
562,07/09/25 07:15:00 AM,2.39,81.86,,,,
563,07/09/25 07:30:00 AM,2.20,81.93,,,,
564,07/09/25 07:45:00 AM,2.66,81.97,,,,
565,07/09/25 08:00:00 AM,2.44,81.97,,,,
566,07/09/25 08:15:00 AM,2.26,81.90,,,,
567,07/09/25 08:30:00 AM,2.28,81.93,,,,
568,07/09/25 08:45:00 AM,2.27,81.90,,,,
569,07/09/25 09:00:00 AM,0.45,81.68,,,,
570,07/09/25 09:15:00 AM,0.01,81.43,,,,
571,07/09/25 09:30:00 AM,-0.02,81.10,,,,
572,07/09/25 09:45:00 AM,0.04,81.14,,,,
573,07/09/25 10:00:00 AM,0.55,81.25,,,,
574,07/09/25 10:15:00 AM,1.05,81.32,,,,
575,07/09/25 10:30:00 AM,1.19,81.39,,,,
576,07/09/25 10:45:00 AM,1.70,81.57,,,,
577,07/09/25 11:00:00 AM,1.44,81.61,,,,
578,07/09/25 11:15:00 AM,1.77,81.64,,,,
579,07/09/25 11:30:00 AM,2.48,81.86,,,,
580,07/09/25 11:45:00 AM,2.26,81.79,,,,
581,07/09/25 12:00:00 PM,2.10,82.00,,,,
582,07/09/25 12:15:00 PM,2.54,82.26,,,,
583,07/09/25 12:30:00 PM,2.64,82.26,,,,
584,07/09/25 12:45:00 PM,2.47,82.08,,,,
585,07/09/25 01:00:00 PM,2.18,82.04,,,,
586,07/09/25 01:15:00 PM,3.36,82.11,,,,
587,07/09/25 01:30:00 PM,3.70,82.33,,,,
588,07/09/25 01:45:00 PM,4.23,82.51,,,,
589,07/09/25 02:00:00 PM,4.93,82.76,,,,
590,07/09/25 02:15:00 PM,5.15,82.98,,,,
591,07/09/25 02:30:00 PM,4.93,83.05,,,,
592,07/09/25 02:45:00 PM,5.07,83.08,,,,
593,07/09/25 03:00:00 PM,3.61,82.87,,,,
594,07/09/25 03:15:00 PM,2.05,82.47,,,,
595,07/09/25 03:30:00 PM,2.64,82.36,,,,
596,07/09/25 03:45:00 PM,2.55,82.40,,,,
597,07/09/25 04:00:00 PM,2.69,82.44,,,,
598,07/09/25 04:15:00 PM,2.79,82.54,,,,
599,07/09/25 04:30:00 PM,3.11,82.69,,,,
600,07/09/25 04:45:00 PM,2.96,82.72,,,,
601,07/09/25 05:00:00 PM,0.26,82.40,,,,
602,07/09/25 05:15:00 PM,0.03,81.93,,,,
603,07/09/25 05:30:00 PM,0.05,81.61,,,,
604,07/09/25 05:45:00 PM,0.20,81.36,,,,
605,07/09/25 06:00:00 PM,0.07,81.39,,,,
606,07/09/25 06:15:00 PM,0.03,81.36,,,,
607,07/09/25 06:30:00 PM,0.06,81.46,,,,
608,07/09/25 06:45:00 PM,0.27,81.64,,,,
609,07/09/25 07:00:00 PM,0.82,81.86,,,,
610,07/09/25 07:15:00 PM,0.97,82.00,,,,
611,07/09/25 07:30:00 PM,1.34,82.18,,,,
612,07/09/25 07:45:00 PM,1.25,82.22,,,,
613,07/09/25 08:00:00 PM,1.02,82.18,,,,
614,07/09/25 08:15:00 PM,1.01,82.15,,,,
615,07/09/25 08:30:00 PM,0.60,82.11,,,,
616,07/09/25 08:45:00 PM,0.89,82.11,,,,
617,07/09/25 09:00:00 PM,0.74,82.18,,,,
618,07/09/25 09:15:00 PM,0.59,82.15,,,,
619,07/09/25 09:30:00 PM,0.66,82.11,,,,
620,07/09/25 09:45:00 PM,0.98,82.15,,,,
621,07/09/25 10:00:00 PM,1.16,82.22,,,,
622,07/09/25 10:15:00 PM,1.36,82.29,,,,
623,07/09/25 10:30:00 PM,1.38,82.36,,,,
624,07/09/25 10:45:00 PM,1.26,82.40,,,,
625,07/09/25 11:00:00 PM,0.73,82.36,,,,
626,07/09/25 11:15:00 PM,0.59,82.33,,,,
627,07/09/25 11:30:00 PM,0.03,82.18,,,,
628,07/09/25 11:45:00 PM,-0.02,82.08,,,,
629,07/10/25 12:00:00 AM,-0.02,81.97,,,,
630,07/10/25 12:15:00 AM,-0.03,81.93,,,,
631,07/10/25 12:30:00 AM,-0.03,81.93,,,,
632,07/10/25 12:45:00 AM,-0.03,81.97,,,,
633,07/10/25 01:00:00 AM,-0.03,81.93,,,,
634,07/10/25 01:15:00 AM,-0.03,81.97,,,,
635,07/10/25 01:30:00 AM,-0.03,82.04,,,,
636,07/10/25 01:45:00 AM,-0.03,82.11,,,,
637,07/10/25 02:00:00 AM,0.58,82.22,,,,
638,07/10/25 02:15:00 AM,-0.02,82.33,,,,
639,07/10/25 02:30:00 AM,-0.02,82.36,,,,
640,07/10/25 02:45:00 AM,0.00,82.36,,,,
641,07/10/25 03:00:00 AM,-0.03,82.08,,,,
642,07/10/25 03:15:00 AM,-0.03,81.72,,,,
643,07/10/25 03:30:00 AM,-0.03,81.46,,,,
644,07/10/25 03:45:00 AM,-0.03,81.57,,,,
645,07/10/25 04:00:00 AM,-0.03,81.68,,,,
646,07/10/25 04:15:00 AM,-0.03,81.79,,,,
647,07/10/25 04:30:00 AM,-0.03,81.93,,,,
648,07/10/25 04:45:00 AM,-0.03,81.97,,,,
649,07/10/25 05:00:00 AM,-0.03,82.08,,,,
650,07/10/25 05:15:00 AM,-0.03,82.33,,,,
651,07/10/25 05:30:00 AM,0.84,82.65,,,,
652,07/10/25 05:45:00 AM,0.75,82.76,,,,
653,07/10/25 06:00:00 AM,0.16,82.80,,,,
654,07/10/25 06:15:00 AM,0.13,82.65,,,,
655,07/10/25 06:30:00 AM,0.00,82.51,,,,
656,07/10/25 06:45:00 AM,-0.02,82.40,,,,
657,07/10/25 07:00:00 AM,-0.03,82.29,,,,
658,07/10/25 07:15:00 AM,-0.03,82.29,,,,
659,07/10/25 07:30:00 AM,-0.03,82.08,,,,
660,07/10/25 07:45:00 AM,-0.03,82.08,,,,
661,07/10/25 08:00:00 AM,-0.03,82.15,,,,
662,07/10/25 08:15:00 AM,-0.03,82.29,,,,
663,07/10/25 08:30:00 AM,-0.03,82.44,,,,
664,07/10/25 08:45:00 AM,0.02,82.54,,,,
665,07/10/25 09:00:00 AM,-0.01,82.58,,,,
666,07/10/25 09:15:00 AM,0.91,82.69,,,,
667,07/10/25 09:30:00 AM,0.99,82.62,,,,
668,07/10/25 09:45:00 AM,1.17,82.62,,,,
669,07/10/25 10:00:00 AM,1.52,82.65,,,,
670,07/10/25 10:15:00 AM,1.13,82.62,,,,
671,07/10/25 10:30:00 AM,1.58,82.54,,,,
672,07/10/25 10:45:00 AM,1.45,82.51,,,,
673,07/10/25 11:00:00 AM,0.84,82.51,,,,
674,07/10/25 11:15:00 AM,2.12,82.58,,,,
675,07/10/25 11:30:00 AM,2.19,82.62,,,,
676,07/10/25 11:45:00 AM,2.12,82.69,,,,
677,07/10/25 12:00:00 PM,0.78,82.54,,,,
678,07/10/25 12:15:00 PM,-0.03,82.15,,,,
679,07/10/25 12:30:00 PM,-0.01,82.15,,,,
680,07/10/25 12:45:00 PM,-0.03,82.08,,,,
681,07/10/25 01:00:00 PM,-0.03,81.82,,,,
682,07/10/25 01:15:00 PM,-0.03,81.82,,,,
683,07/10/25 01:30:00 PM,-0.03,81.93,,,,
684,07/10/25 01:45:00 PM,-0.03,82.08,,,,
685,07/10/25 02:00:00 PM,-0.03,82.18,,,,
686,07/10/25 02:15:00 PM,-0.02,82.33,,,,
687,07/10/25 02:30:00 PM,-0.02,82.44,,,,
688,07/10/25 02:45:00 PM,-0.02,82.44,,,,
689,07/10/25 03:00:00 PM,-0.01,82.47,,,,
690,07/10/25 03:15:00 PM,-0.02,82.51,,,,
691,07/10/25 03:30:00 PM,-0.02,82.54,,,,
692,07/10/25 03:45:00 PM,0.05,82.65,,,,
693,07/10/25 04:00:00 PM,0.06,82.69,,,,
694,07/10/25 04:15:00 PM,-0.02,82.65,,,,
695,07/10/25 04:30:00 PM,-0.01,82.65,,,,
696,07/10/25 04:45:00 PM,-0.01,82.65,,,,
697,07/10/25 05:00:00 PM,-0.01,82.72,,,,
698,07/10/25 05:15:00 PM,-0.01,82.76,,,,
699,07/10/25 05:30:00 PM,0.00,82.76,,,,
700,07/10/25 05:45:00 PM,0.00,82.76,,,,
701,07/10/25 06:00:00 PM,-0.03,82.76,,,,
702,07/10/25 06:15:00 PM,-0.03,82.65,,,,
703,07/10/25 06:30:00 PM,-0.03,82.51,,,,
704,07/10/25 06:45:00 PM,-0.03,82.40,,,,
705,07/10/25 07:00:00 PM,-0.03,82.44,,,,
706,07/10/25 07:15:00 PM,-0.03,82.36,,,,
707,07/10/25 07:30:00 PM,-0.03,82.36,,,,
708,07/10/25 07:45:00 PM,-0.03,82.36,,,,
709,07/10/25 08:00:00 PM,-0.03,82.36,,,,
710,07/10/25 08:15:00 PM,-0.03,82.47,,,,
711,07/10/25 08:30:00 PM,-0.03,82.62,,,,
712,07/10/25 08:45:00 PM,-0.03,82.72,,,,
713,07/10/25 09:00:00 PM,-0.03,82.72,,,,
714,07/10/25 09:15:00 PM,-0.03,82.65,,,,
715,07/10/25 09:30:00 PM,-0.03,82.62,,,,
716,07/10/25 09:45:00 PM,-0.03,82.65,,,,
717,07/10/25 10:00:00 PM,-0.03,82.62,,,,
718,07/10/25 10:15:00 PM,-0.03,82.58,,,,
719,07/10/25 10:30:00 PM,-0.03,82.51,,,,
720,07/10/25 10:45:00 PM,-0.03,82.51,,,,
721,07/10/25 11:00:00 PM,-0.03,82.54,,,,
722,07/10/25 11:15:00 PM,-0.03,82.62,,,,
723,07/10/25 11:30:00 PM,-0.03,82.62,,,,
724,07/10/25 11:45:00 PM,-0.03,82.62,,,,
725,07/11/25 12:00:00 AM,-0.03,82.65,,,,
726,07/11/25 12:15:00 AM,-0.03,82.58,,,,
727,07/11/25 12:30:00 AM,-0.03,82.51,,,,
728,07/11/25 12:45:00 AM,-0.03,82.47,,,,
729,07/11/25 01:00:00 AM,-0.03,82.47,,,,
730,07/11/25 01:15:00 AM,-0.03,82.44,,,,
731,07/11/25 01:30:00 AM,-0.03,82.47,,,,
732,07/11/25 01:45:00 AM,-0.03,82.40,,,,
733,07/11/25 02:00:00 AM,-0.03,82.36,,,,
734,07/11/25 02:15:00 AM,-0.03,82.40,,,,
735,07/11/25 02:30:00 AM,-0.03,82.40,,,,
736,07/11/25 02:45:00 AM,-0.03,82.44,,,,
737,07/11/25 03:00:00 AM,-0.03,82.44,,,,
738,07/11/25 03:15:00 AM,-0.03,82.44,,,,
739,07/11/25 03:30:00 AM,-0.03,82.47,,,,
740,07/11/25 03:45:00 AM,-0.03,82.51,,,,
741,07/11/25 04:00:00 AM,-0.03,82.51,,,,
742,07/11/25 04:15:00 AM,-0.03,82.51,,,,
743,07/11/25 04:30:00 AM,-0.03,82.47,,,,
744,07/11/25 04:45:00 AM,-0.03,82.47,,,,
745,07/11/25 05:00:00 AM,-0.03,82.51,,,,
746,07/11/25 05:15:00 AM,-0.03,82.44,,,,
747,07/11/25 05:30:00 AM,-0.03,82.47,,,,
748,07/11/25 05:45:00 AM,-0.03,82.51,,,,
749,07/11/25 06:00:00 AM,-0.03,82.51,,,,
750,07/11/25 06:15:00 AM,-0.03,82.65,,,,
751,07/11/25 06:30:00 AM,-0.03,82.72,,,,
752,07/11/25 06:45:00 AM,-0.03,82.72,,,,
753,07/11/25 07:00:00 AM,-0.02,82.83,,,,
754,07/11/25 07:15:00 AM,0.81,82.90,,,,
755,07/11/25 07:30:00 AM,0.94,82.94,,,,
756,07/11/25 07:45:00 AM,0.75,82.90,,,,
757,07/11/25 08:00:00 AM,0.00,82.87,,,,
758,07/11/25 08:15:00 AM,0.04,82.87,,,,
759,07/11/25 08:30:00 AM,-0.02,82.83,,,,
760,07/11/25 08:45:00 AM,-0.01,82.80,,,,
761,07/11/25 09:00:00 AM,-0.01,82.80,,,,
762,07/11/25 09:15:00 AM,0.01,82.83,,,,
763,07/11/25 09:30:00 AM,0.32,82.87,,,,
764,07/11/25 09:45:00 AM,0.20,82.90,,,,
765,07/11/25 10:00:00 AM,0.72,82.94,,,,
766,07/11/25 10:15:00 AM,1.10,82.94,,,,
767,07/11/25 10:30:00 AM,1.46,82.98,,,,
768,07/11/25 10:45:00 AM,1.51,82.98,,,,
769,07/11/25 11:00:00 AM,1.44,83.01,,,,
770,07/11/25 11:15:00 AM,1.11,83.01,,,,
771,07/11/25 11:30:00 AM,0.67,83.01,,,,
772,07/11/25 11:45:00 AM,0.61,82.98,,,,
773,07/11/25 12:00:00 PM,0.50,82.90,,,,
774,07/11/25 12:15:00 PM,0.66,82.94,,,,
775,07/11/25 12:30:00 PM,0.36,82.80,,,,
776,07/11/25 12:45:00 PM,-0.01,82.62,,,,
777,07/11/25 01:00:00 PM,-0.01,82.58,,,,
778,07/11/25 01:15:00 PM,-0.02,82.47,,,,
779,07/11/25 01:30:00 PM,-0.03,82.29,,,,
780,07/11/25 01:45:00 PM,-0.03,82.15,,,,
781,07/11/25 02:00:00 PM,-0.03,82.22,,,,
782,07/11/25 02:15:00 PM,-0.02,82.33,,,,
783,07/11/25 02:30:00 PM,-0.02,82.47,,,,
784,07/11/25 02:45:00 PM,-0.02,82.58,,,,
785,07/11/25 03:00:00 PM,-0.01,82.65,,,,
786,07/11/25 03:15:00 PM,-0.02,82.69,,,,
787,07/11/25 03:30:00 PM,-0.01,82.76,,,,
788,07/11/25 03:45:00 PM,-0.02,82.80,,,,
789,07/11/25 04:00:00 PM,-0.02,82.72,,,,
790,07/11/25 04:15:00 PM,-0.02,82.69,,,,
791,07/11/25 04:30:00 PM,-0.02,82.83,,,,
792,07/11/25 04:45:00 PM,-0.03,82.83,,,,
793,07/11/25 05:00:00 PM,-0.03,82.87,,,,
794,07/11/25 05:15:00 PM,-0.03,82.83,,,,
795,07/11/25 05:30:00 PM,-0.02,82.83,,,,
796,07/11/25 05:45:00 PM,-0.03,82.90,,,,
797,07/11/25 06:00:00 PM,-0.02,82.94,,,,
798,07/11/25 06:15:00 PM,-0.02,83.01,,,,
799,07/11/25 06:30:00 PM,-0.02,83.12,,,,
800,07/11/25 06:45:00 PM,-0.01,83.16,,,,
801,07/11/25 07:00:00 PM,-0.02,83.12,,,,
802,07/11/25 07:15:00 PM,-0.01,83.12,,,,
803,07/11/25 07:30:00 PM,0.08,83.16,,,,
804,07/11/25 07:45:00 PM,0.34,83.23,,,,
805,07/11/25 08:00:00 PM,0.32,83.26,,,,
806,07/11/25 08:15:00 PM,0.10,83.26,,,,
807,07/11/25 08:30:00 PM,0.05,83.34,,,,
808,07/11/25 08:45:00 PM,-0.03,83.12,,,,
809,07/11/25 09:00:00 PM,-0.03,82.69,,,,
810,07/11/25 09:15:00 PM,-0.03,82.44,,,,
811,07/11/25 09:30:00 PM,-0.03,82.36,,,,
812,07/11/25 09:45:00 PM,-0.03,82.40,,,,
813,07/11/25 10:00:00 PM,-0.03,82.54,,,,
814,07/11/25 10:15:00 PM,-0.03,82.58,,,,
815,07/11/25 10:30:00 PM,-0.03,82.62,,,,
816,07/11/25 10:45:00 PM,-0.03,82.65,,,,
817,07/11/25 11:00:00 PM,-0.03,82.72,,,,
818,07/11/25 11:15:00 PM,0.00,82.83,,,,
819,07/11/25 11:30:00 PM,-0.03,82.90,,,,
820,07/11/25 11:45:00 PM,-0.03,82.90,,,,
821,07/12/25 12:00:00 AM,-0.03,82.90,,,,
822,07/12/25 12:15:00 AM,-0.03,82.94,,,,
823,07/12/25 12:30:00 AM,-0.03,82.98,,,,
824,07/12/25 12:45:00 AM,-0.03,82.94,,,,
825,07/12/25 01:00:00 AM,-0.03,82.98,,,,
826,07/12/25 01:15:00 AM,-0.03,82.98,,,,
827,07/12/25 01:30:00 AM,-0.03,82.94,,,,
828,07/12/25 01:45:00 AM,-0.03,82.90,,,,
829,07/12/25 02:00:00 AM,-0.03,82.90,,,,
830,07/12/25 02:15:00 AM,-0.03,82.94,,,,
831,07/12/25 02:30:00 AM,-0.03,83.01,,,,
832,07/12/25 02:45:00 AM,-0.03,83.16,,,,
833,07/12/25 03:00:00 AM,-0.03,83.16,,,,
834,07/12/25 03:15:00 AM,-0.03,83.26,,,,
835,07/12/25 03:30:00 AM,-0.03,83.12,,,,
836,07/12/25 03:45:00 AM,-0.03,82.98,,,,
837,07/12/25 04:00:00 AM,-0.03,83.05,,,,
838,07/12/25 04:15:00 AM,0.00,83.19,,,,
839,07/12/25 04:30:00 AM,-0.02,83.19,,,,
840,07/12/25 04:45:00 AM,0.16,83.37,,,,
841,07/12/25 05:00:00 AM,0.22,83.34,,,,
842,07/12/25 05:15:00 AM,0.29,83.26,,,,
843,07/12/25 05:30:00 AM,1.97,83.30,,,,
844,07/12/25 05:45:00 AM,1.63,83.26,,,,
845,07/12/25 06:00:00 AM,2.36,83.23,,,,
846,07/12/25 06:15:00 AM,2.09,83.16,,,,
847,07/12/25 06:30:00 AM,2.31,83.12,,,,
848,07/12/25 06:45:00 AM,2.27,83.08,,,,
849,07/12/25 07:00:00 AM,1.79,83.05,,,,
850,07/12/25 07:15:00 AM,1.72,82.98,,,,
851,07/12/25 07:30:00 AM,1.94,82.94,,,,
852,07/12/25 07:45:00 AM,1.83,82.94,,,,
853,07/12/25 08:00:00 AM,1.37,82.90,,,,
854,07/12/25 08:15:00 AM,1.30,82.94,,,,
855,07/12/25 08:30:00 AM,1.84,82.90,,,,
856,07/12/25 08:45:00 AM,1.75,82.90,,,,
857,07/12/25 09:00:00 AM,1.29,82.94,,,,
858,07/12/25 09:15:00 AM,1.88,82.94,,,,
859,07/12/25 09:30:00 AM,1.74,82.94,,,,
860,07/12/25 09:45:00 AM,2.01,82.94,,,,
861,07/12/25 10:00:00 AM,2.08,82.90,,,,
862,07/12/25 10:15:00 AM,1.83,82.87,,,,
863,07/12/25 10:30:00 AM,1.28,82.87,,,,
864,07/12/25 10:45:00 AM,1.98,82.87,,,,
865,07/12/25 11:00:00 AM,1.83,82.94,,,,
866,07/12/25 11:15:00 AM,1.75,82.94,,,,
867,07/12/25 11:30:00 AM,1.88,82.94,,,,
868,07/12/25 11:45:00 AM,1.92,82.94,,,,
869,07/12/25 12:00:00 PM,1.80,82.94,,,,
870,07/12/25 12:15:00 PM,1.03,82.87,,,,
871,07/12/25 12:30:00 PM,0.02,82.62,,,,
872,07/12/25 12:45:00 PM,0.00,82.22,,,,
873,07/12/25 01:00:00 PM,0.00,82.33,,,,
874,07/12/25 01:15:00 PM,0.01,82.40,,,,
875,07/12/25 01:30:00 PM,0.08,82.47,,,,
876,07/12/25 01:45:00 PM,0.30,82.51,,,,
877,07/12/25 02:00:00 PM,0.55,82.62,,,,
878,07/12/25 02:15:00 PM,0.64,82.65,,,,
879,07/12/25 02:30:00 PM,0.71,82.72,,,,
880,07/12/25 02:45:00 PM,0.91,82.72,,,,
881,07/12/25 03:00:00 PM,0.64,82.69,,,,
882,07/12/25 03:15:00 PM,0.10,82.51,,,,
883,07/12/25 03:30:00 PM,0.02,82.51,,,,
884,07/12/25 03:45:00 PM,0.43,82.58,,,,
885,07/12/25 04:00:00 PM,0.09,82.69,,,,
886,07/12/25 04:15:00 PM,-0.01,82.69,,,,
887,07/12/25 04:30:00 PM,0.19,82.80,,,,
888,07/12/25 04:45:00 PM,0.03,82.87,,,,
889,07/12/25 05:00:00 PM,-0.01,82.87,,,,
890,07/12/25 05:15:00 PM,-0.02,82.72,,,,
891,07/12/25 05:30:00 PM,-0.03,82.72,,,,
892,07/12/25 05:45:00 PM,-0.03,82.69,,,,
893,07/12/25 06:00:00 PM,-0.01,82.72,,,,
894,07/12/25 06:15:00 PM,-0.03,82.76,,,,
895,07/12/25 06:30:00 PM,-0.02,82.76,,,,
896,07/12/25 06:45:00 PM,-0.02,82.76,,,,
897,07/12/25 07:00:00 PM,-0.03,82.76,,,,
898,07/12/25 07:15:00 PM,-0.03,82.80,,,,
899,07/12/25 07:30:00 PM,-0.03,82.87,,,,
900,07/12/25 07:45:00 PM,-0.03,82.87,,,,
901,07/12/25 08:00:00 PM,-0.02,82.90,,,,
902,07/12/25 08:15:00 PM,0.00,82.98,,,,
903,07/12/25 08:30:00 PM,-0.02,83.01,,,,
904,07/12/25 08:45:00 PM,-0.03,83.01,,,,
905,07/12/25 09:00:00 PM,0.42,83.01,,,,
906,07/12/25 09:15:00 PM,0.05,83.05,,,,
907,07/12/25 09:30:00 PM,0.19,83.05,,,,
908,07/12/25 09:45:00 PM,-0.03,83.01,,,,
909,07/12/25 10:00:00 PM,-0.03,82.98,,,,
910,07/12/25 10:15:00 PM,-0.03,82.98,,,,
911,07/12/25 10:30:00 PM,-0.02,83.01,,,,
912,07/12/25 10:45:00 PM,-0.02,82.98,,,,
913,07/12/25 11:00:00 PM,0.02,83.05,,,,
914,07/12/25 11:15:00 PM,0.02,83.16,,,,
915,07/12/25 11:30:00 PM,0.32,83.52,,,,
916,07/12/25 11:45:00 PM,1.17,83.70,,,,
917,07/13/25 12:00:00 AM,1.89,83.73,,,,
918,07/13/25 12:15:00 AM,3.90,83.77,,,,
919,07/13/25 12:30:00 AM,4.08,83.84,,,,
920,07/13/25 12:45:00 AM,4.21,83.77,,,,
921,07/13/25 01:00:00 AM,4.05,83.70,,,,
922,07/13/25 01:15:00 AM,4.07,83.66,,,,
923,07/13/25 01:30:00 AM,3.86,83.59,,,,
924,07/13/25 01:45:00 AM,3.68,83.52,,,,
925,07/13/25 02:00:00 AM,3.79,83.48,,,,
926,07/13/25 02:15:00 AM,3.66,83.44,,,,
927,07/13/25 02:30:00 AM,3.31,83.37,,,,
928,07/13/25 02:45:00 AM,3.73,83.34,,,,
929,07/13/25 03:00:00 AM,3.74,83.30,,,,
930,07/13/25 03:15:00 AM,3.57,83.19,,,,
931,07/13/25 03:30:00 AM,3.51,83.16,,,,
932,07/13/25 03:45:00 AM,3.66,83.12,,,,
933,07/13/25 04:00:00 AM,3.05,83.01,,,,
934,07/13/25 04:15:00 AM,3.22,83.01,,,,
935,07/13/25 04:30:00 AM,3.17,82.94,,,,
936,07/13/25 04:45:00 AM,3.30,82.94,,,,
937,07/13/25 05:00:00 AM,2.82,82.87,,,,
