"Plot Title: 6-13-25 at EMF"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 21118650, SEN S/N: 21118650, LBL: CP - Sector 1)","Temp, °F (LGR S/N: 21118650, SEN S/N: 21118650, LBL: CP - Sector 1)","Coupler Detached (LGR S/N: 21118650)","Coupler Attached (LGR S/N: 21118650)","Stopped (LGR S/N: 21118650)","End Of File (LGR S/N: 21118650)"
1864,07/02/25 08:31:09 PM,6.94,80.60,,,,
1865,07/02/25 08:46:09 PM,7.44,80.67,,,,
1866,07/02/25 09:01:09 PM,6.89,80.60,,,,
1867,07/02/25 09:16:09 PM,5.84,80.53,,,,
1868,07/02/25 09:31:09 PM,6.04,80.49,,,,
1869,07/02/25 09:46:09 PM,5.84,80.49,,,,
1870,07/02/25 10:01:09 PM,5.00,80.46,,,,
1871,07/02/25 10:16:09 PM,4.79,80.38,,,,
1872,07/02/25 10:31:09 PM,5.39,80.28,,,,
1873,07/02/25 10:46:09 PM,5.06,80.20,,,,
1874,07/02/25 11:01:09 PM,5.26,80.24,,,,
1875,07/02/25 11:16:09 PM,5.64,80.42,,,,
1876,07/02/25 11:31:09 PM,5.76,80.49,,,,
1877,07/02/25 11:46:09 PM,5.58,80.38,,,,
1878,07/03/25 12:01:09 AM,5.76,80.46,,,,
1879,07/03/25 12:16:09 AM,5.94,80.42,,,,
1880,07/03/25 12:31:09 AM,6.00,80.42,,,,
1881,07/03/25 12:46:09 AM,6.20,80.46,,,,
1882,07/03/25 01:01:09 AM,6.50,80.49,,,,
1883,07/03/25 01:16:09 AM,6.45,80.49,,,,
1884,07/03/25 01:31:09 AM,6.40,80.53,,,,
1885,07/03/25 01:46:09 AM,6.75,80.64,,,,
1886,07/03/25 02:01:09 AM,6.92,80.60,,,,
1887,07/03/25 02:16:09 AM,6.77,80.64,,,,
1888,07/03/25 02:31:09 AM,6.83,80.67,,,,
1889,07/03/25 02:46:09 AM,5.77,80.56,,,,
1890,07/03/25 03:01:09 AM,5.15,80.53,,,,
1891,07/03/25 03:16:09 AM,5.28,80.53,,,,
1892,07/03/25 03:31:09 AM,5.14,80.49,,,,
1893,07/03/25 03:46:09 AM,5.23,80.49,,,,
1894,07/03/25 04:01:09 AM,4.97,80.42,,,,
1895,07/03/25 04:16:09 AM,5.30,80.49,,,,
1896,07/03/25 04:31:09 AM,5.52,80.46,,,,
1897,07/03/25 04:46:09 AM,5.27,80.49,,,,
1898,07/03/25 05:01:09 AM,4.92,80.64,,,,
1899,07/03/25 05:16:09 AM,6.11,80.89,,,,
1900,07/03/25 05:31:09 AM,6.02,80.92,,,,
1901,07/03/25 05:46:09 AM,6.50,80.92,,,,
1902,07/03/25 06:01:09 AM,5.39,80.92,,,,
1903,07/03/25 06:16:09 AM,5.85,80.82,,,,
1904,07/03/25 06:31:09 AM,8.09,81.03,,,,
1905,07/03/25 06:46:09 AM,7.31,80.96,,,,
1906,07/03/25 07:01:09 AM,6.22,80.89,,,,
1907,07/03/25 07:16:09 AM,7.70,80.92,,,,
1908,07/03/25 07:31:09 AM,5.52,80.78,,,,
1909,07/03/25 07:46:09 AM,7.74,80.92,,,,
1910,07/03/25 08:01:09 AM,8.09,80.92,,,,
1911,07/03/25 08:16:09 AM,7.94,80.82,,,,
1912,07/03/25 08:31:09 AM,7.85,80.89,,,,
1913,07/03/25 08:46:09 AM,7.89,80.89,,,,
1914,07/03/25 09:01:09 AM,6.81,80.85,,,,
1915,07/03/25 09:16:09 AM,5.78,80.78,,,,
1916,07/03/25 09:31:09 AM,5.08,80.67,,,,
1917,07/03/25 09:46:09 AM,3.86,80.24,,,,
1918,07/03/25 10:01:09 AM,3.33,80.17,,,,
1919,07/03/25 10:16:09 AM,3.08,79.99,,,,
1920,07/03/25 10:31:09 AM,4.61,80.13,,,,
1921,07/03/25 10:46:09 AM,6.36,80.49,,,,
1922,07/03/25 11:01:09 AM,6.13,80.71,,,,
1923,07/03/25 11:16:09 AM,7.22,83.52,,,,
1924,07/03/25 11:16:44 AM,,,,Logged,,
1925,07/03/25 11:16:58 AM,,,,,Logged,Logged
