"Plot Title: 8-17-24"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 21118650, SEN S/N: 21118650, LBL: CP - Sector 1)","Temp, °F (LGR S/N: 21118650, SEN S/N: 21118650, LBL: CP - Sector 1)","Coupler Detached (LGR S/N: 21118650)","Expired Sensor Cap (LGR S/N: 21118650)","Coupler Attached (LGR S/N: 21118650)","Host Connected (LGR S/N: 21118650)","Stopped (LGR S/N: 21118650)","End Of File (LGR S/N: 21118650)"
436,08/21/24 10:18:42 PM,9.93,72.28,,,,,,
437,08/21/24 10:33:42 PM,9.81,72.18,,,,,,
438,08/21/24 10:48:42 PM,9.61,72.10,,,,,,
439,08/21/24 11:03:42 PM,9.45,72.07,,,,,,
440,08/21/24 11:18:42 PM,9.45,72.00,,,,,,
441,08/21/24 11:33:42 PM,9.35,71.96,,,,,,
442,08/21/24 11:48:42 PM,9.31,71.89,,,,,,
443,08/22/24 12:03:42 AM,9.11,71.82,,,,,,
444,08/22/24 12:18:42 AM,9.00,71.74,,,,,,
445,08/22/24 12:33:42 AM,9.04,71.64,,,,,,
446,08/22/24 12:48:42 AM,8.97,71.60,,,,,,
447,08/22/24 01:03:42 AM,8.89,71.53,,,,,,
448,08/22/24 01:18:42 AM,8.92,71.49,,,,,,
449,08/22/24 01:33:42 AM,8.75,71.42,,,,,,
450,08/22/24 01:48:42 AM,8.72,71.35,,,,,,
451,08/22/24 02:03:42 AM,7.79,71.31,,,,,,
452,08/22/24 02:18:42 AM,8.00,71.28,,,,,,
453,08/22/24 02:33:42 AM,7.87,71.20,,,,,,
454,08/22/24 02:48:42 AM,7.83,71.13,,,,,,
455,08/22/24 03:03:42 AM,7.87,71.10,,,,,,
456,08/22/24 03:18:42 AM,7.71,71.02,,,,,,
457,08/22/24 03:33:42 AM,7.79,70.99,,,,,,
458,08/22/24 03:48:42 AM,7.54,70.95,,,,,,
459,08/22/24 04:03:42 AM,7.58,70.88,,,,,,
460,08/22/24 04:18:42 AM,7.48,70.84,,,,,,
461,08/22/24 04:33:42 AM,7.37,70.77,,,,,,
462,08/22/24 04:48:42 AM,7.32,70.70,,,,,,
463,08/22/24 05:03:42 AM,7.34,70.66,,,,,,
464,08/22/24 05:18:42 AM,7.30,70.59,,,,,,
465,08/22/24 05:33:42 AM,7.31,70.52,,,,,,
466,08/22/24 05:48:42 AM,7.19,70.45,,,,,,
467,08/22/24 06:03:42 AM,7.19,70.45,,,,,,
468,08/22/24 06:18:42 AM,7.09,70.34,,,,,,
469,08/22/24 06:33:42 AM,7.10,70.30,,,,,,
470,08/22/24 06:48:42 AM,7.08,70.27,,,,,,
471,08/22/24 07:03:42 AM,6.97,70.20,,,,,,
472,08/22/24 07:18:42 AM,6.95,70.20,,,,,,
473,08/22/24 07:33:42 AM,6.95,70.12,,,,,,
474,08/22/24 07:48:42 AM,6.82,70.09,,,,,,
475,08/22/24 08:03:42 AM,6.88,70.09,,,,,,
476,08/22/24 08:18:42 AM,6.74,70.05,,,,,,
477,08/22/24 08:33:42 AM,6.49,69.91,,,,,,
478,08/22/24 08:48:42 AM,6.67,69.87,,,,,,
479,08/22/24 09:03:42 AM,6.65,69.76,,,,,,
480,08/22/24 09:18:42 AM,6.63,69.73,,,,,,
481,08/22/24 09:33:42 AM,6.60,69.66,,,,,,
482,08/22/24 09:48:42 AM,6.73,69.69,,,,,,
483,08/22/24 10:03:42 AM,6.71,69.69,,,,,,
484,08/22/24 10:18:42 AM,6.74,69.76,,,,,,
485,08/22/24 10:33:42 AM,6.79,69.76,,,,,,
486,08/22/24 10:48:42 AM,5.80,69.62,,,,,,
487,08/22/24 11:03:42 AM,5.89,69.58,,,,,,
488,08/22/24 11:18:42 AM,6.49,69.66,,,,,,
489,08/22/24 11:33:42 AM,6.82,69.76,,,,,,
490,08/22/24 11:48:42 AM,6.76,69.76,,,,,,
491,08/22/24 12:03:42 PM,6.76,69.76,,,,,,
492,08/22/24 12:18:42 PM,6.54,69.80,,,,,,
493,08/22/24 12:33:42 PM,7.76,70.09,,,,,,
494,08/22/24 12:48:42 PM,9.40,71.24,,,,,,
495,08/22/24 01:03:42 PM,9.68,71.82,,,,,,
496,08/22/24 01:18:42 PM,9.37,71.82,,,,,,
497,08/22/24 01:33:42 PM,9.70,71.85,,,,,,
498,08/22/24 01:48:42 PM,9.79,71.89,,,,,,
499,08/22/24 02:03:42 PM,10.10,72.21,,,,,,
500,08/22/24 02:18:42 PM,10.29,72.39,,,,,,
501,08/22/24 02:33:42 PM,10.36,72.61,,,,,,
502,08/22/24 02:48:42 PM,10.33,72.68,,,,,,
503,08/22/24 03:03:42 PM,10.59,72.57,,,,,,
504,08/22/24 03:18:42 PM,10.66,72.90,,,,,,
505,08/22/24 03:33:42 PM,10.62,72.97,,,,,,
506,08/22/24 03:48:42 PM,10.33,72.57,,,,,,
507,08/22/24 04:03:42 PM,10.35,72.54,,,,,,
508,08/22/24 04:18:42 PM,10.49,72.54,,,,,,
509,08/22/24 04:33:42 PM,10.40,72.50,,,,,,
510,08/22/24 04:48:42 PM,10.39,72.57,,,,,,
511,08/22/24 05:03:42 PM,10.13,72.50,,,,,,
512,08/22/24 05:18:42 PM,10.07,72.43,,,,,,
513,08/22/24 05:33:42 PM,9.83,72.36,,,,,,
514,08/22/24 05:48:42 PM,9.11,72.14,,,,,,
515,08/22/24 06:03:42 PM,9.48,72.10,,,,,,
516,08/22/24 06:18:42 PM,9.39,72.03,,,,,,
517,08/22/24 06:33:42 PM,9.11,71.92,,,,,,
518,08/22/24 06:48:42 PM,8.98,71.85,,,,,,
519,08/22/24 07:03:42 PM,8.94,71.82,,,,,,
520,08/22/24 07:18:42 PM,8.96,71.78,,,,,,
521,08/22/24 07:33:42 PM,8.97,71.82,,,,,,
522,08/22/24 07:48:42 PM,8.84,71.74,,,,,,
523,08/22/24 08:03:42 PM,8.69,71.67,,,,,,
524,08/22/24 08:18:42 PM,8.39,71.64,,,,,,
525,08/22/24 08:33:42 PM,7.48,71.56,,,,,,
526,08/22/24 08:48:42 PM,7.93,71.56,,,,,,
527,08/22/24 09:03:42 PM,8.09,71.56,,,,,,
528,08/22/24 09:18:42 PM,8.01,71.60,,,,,,
529,08/22/24 09:33:42 PM,8.09,71.60,,,,,,
530,08/22/24 09:48:42 PM,7.95,71.53,,,,,,
531,08/22/24 10:03:42 PM,7.80,71.49,,,,,,
532,08/22/24 10:18:42 PM,7.63,71.46,,,,,,
533,08/22/24 10:33:42 PM,7.08,71.46,,,,,,
534,08/22/24 10:48:42 PM,7.32,71.53,,,,,,
535,08/22/24 11:03:42 PM,7.37,71.42,,,,,,
536,08/22/24 11:18:42 PM,7.31,71.46,,,,,,
537,08/22/24 11:33:42 PM,7.71,71.49,,,,,,
538,08/22/24 11:48:42 PM,7.54,71.46,,,,,,
539,08/23/24 12:03:42 AM,7.15,71.42,,,,,,
540,08/23/24 12:18:42 AM,6.63,71.31,,,,,,
541,08/23/24 12:33:42 AM,7.53,71.35,,,,,,
542,08/23/24 12:48:42 AM,6.88,71.38,,,,,,
543,08/23/24 01:03:42 AM,7.06,71.35,,,,,,
544,08/23/24 01:18:42 AM,7.09,71.38,,,,,,
545,08/23/24 01:33:42 AM,7.17,71.38,,,,,,
546,08/23/24 01:48:42 AM,8.10,71.46,,,,,,
547,08/23/24 02:03:42 AM,8.01,71.38,,,,,,
548,08/23/24 02:18:42 AM,7.72,71.38,,,,,,
549,08/23/24 02:33:42 AM,8.36,71.31,,,,,,
550,08/23/24 02:48:42 AM,8.17,71.28,,,,,,
551,08/23/24 03:03:42 AM,8.46,71.20,,,,,,
552,08/23/24 03:18:42 AM,8.06,71.13,,,,,,
553,08/23/24 03:33:42 AM,8.11,71.10,,,,,,
554,08/23/24 03:48:42 AM,8.05,71.02,,,,,,
555,08/23/24 04:03:42 AM,7.84,70.99,,,,,,
556,08/23/24 04:18:42 AM,7.79,70.92,,,,,,
557,08/23/24 04:33:42 AM,7.70,70.84,,,,,,
558,08/23/24 04:48:42 AM,7.45,70.81,,,,,,
559,08/23/24 05:03:42 AM,7.54,70.74,,,,,,
560,08/23/24 05:18:42 AM,7.02,70.70,,,,,,
561,08/23/24 05:33:42 AM,6.60,70.63,,,,,,
562,08/23/24 05:48:42 AM,6.53,70.59,,,,,,
563,08/23/24 06:03:42 AM,6.52,70.52,,,,,,
564,08/23/24 06:18:42 AM,6.57,70.48,,,,,,
565,08/23/24 06:33:42 AM,6.39,70.41,,,,,,
566,08/23/24 06:48:42 AM,6.15,70.38,,,,,,
567,08/23/24 07:03:42 AM,5.99,70.30,,,,,,
568,08/23/24 07:18:42 AM,5.62,70.30,,,,,,
569,08/23/24 07:33:42 AM,5.84,70.27,,,,,,
570,08/23/24 07:48:42 AM,5.96,70.23,,,,,,
571,08/23/24 08:03:42 AM,5.79,70.23,,,,,,
572,08/23/24 08:18:42 AM,5.92,70.27,,,,,,
573,08/23/24 08:33:42 AM,6.02,70.27,,,,,,
574,08/23/24 08:48:42 AM,6.06,70.23,,,,,,
575,08/23/24 09:03:42 AM,6.25,70.23,,,,,,
576,08/23/24 09:18:42 AM,6.36,70.27,,,,,,
577,08/23/24 09:33:42 AM,6.12,70.27,,,,,,
578,08/23/24 09:48:42 AM,6.30,70.27,,,,,,
579,08/23/24 10:03:42 AM,6.04,70.27,,,,,,
580,08/23/24 10:18:42 AM,5.82,70.27,,,,,,
581,08/23/24 10:33:42 AM,5.44,70.27,,,,,,
582,08/23/24 10:48:42 AM,5.23,70.27,,,,,,
583,08/23/24 11:03:42 AM,5.93,70.23,,,,,,
584,08/23/24 11:18:42 AM,6.65,70.20,,,,,,
585,08/23/24 11:33:42 AM,4.30,70.09,,,,,,
586,08/23/24 11:48:42 AM,4.40,70.02,,,,,,
587,08/23/24 12:03:42 PM,6.58,70.05,,,,,,
588,08/23/24 12:18:42 PM,5.69,70.12,,,,,,
589,08/23/24 12:33:42 PM,5.91,70.30,,,,,,
590,08/23/24 12:48:42 PM,6.06,70.41,,,,,,
591,08/23/24 01:03:42 PM,8.08,70.74,,,,,,
592,08/23/24 01:18:42 PM,7.83,70.81,,,,,,
593,08/23/24 01:33:42 PM,7.53,70.77,,,,,,
594,08/23/24 01:48:42 PM,8.65,71.35,,,,,,
595,08/23/24 02:03:42 PM,9.58,72.64,,,,,,
596,08/23/24 02:18:42 PM,8.54,71.82,,,,,,
597,08/23/24 02:33:42 PM,8.72,71.96,,,,,,
598,08/23/24 02:48:42 PM,8.13,71.60,,,,,,
599,08/23/24 03:03:42 PM,7.62,71.13,,,,,,
600,08/23/24 03:18:42 PM,6.08,70.81,,,,,,
601,08/23/24 03:33:42 PM,4.62,70.45,,,,,,
602,08/23/24 03:48:42 PM,5.31,70.41,,,,,,
603,08/23/24 04:03:42 PM,6.54,70.66,,,,,,
604,08/23/24 04:18:42 PM,5.87,70.52,,,,,,
605,08/23/24 04:33:42 PM,5.99,70.41,,,,,,
606,08/23/24 04:48:42 PM,5.95,70.27,,,,,,
607,08/23/24 05:03:42 PM,6.41,70.12,,,,,,
608,08/23/24 05:18:42 PM,6.56,70.16,,,,,,
609,08/23/24 05:33:42 PM,6.21,70.23,,,,,,
610,08/23/24 05:48:42 PM,6.09,70.30,,,,,,
611,08/23/24 06:03:42 PM,6.61,70.38,,,,,,
612,08/23/24 06:18:42 PM,7.31,70.45,,,,,,
613,08/23/24 06:33:42 PM,7.72,70.45,,,,,,
614,08/23/24 06:48:42 PM,7.75,70.48,,,,,,
615,08/23/24 07:03:42 PM,7.80,70.48,,,,,,
616,08/23/24 07:18:42 PM,7.75,70.52,,,,,,
617,08/23/24 07:33:42 PM,7.74,70.66,,,,,,
618,08/23/24 07:48:42 PM,7.54,70.84,,,,,,
619,08/23/24 08:03:42 PM,7.30,71.10,,,,,,
620,08/23/24 08:18:42 PM,7.54,70.99,,,,,,
621,08/23/24 08:33:42 PM,7.36,70.92,,,,,,
622,08/23/24 08:48:42 PM,5.89,70.81,,,,,,
623,08/23/24 09:03:42 PM,5.88,70.77,,,,,,
624,08/23/24 09:18:42 PM,5.67,70.84,,,,,,
625,08/23/24 09:33:42 PM,6.25,70.99,,,,,,
626,08/23/24 09:48:42 PM,6.91,71.10,,,,,,
627,08/23/24 10:03:42 PM,6.63,71.10,,,,,,
628,08/23/24 10:18:42 PM,7.11,71.13,,,,,,
629,08/23/24 10:33:42 PM,6.57,71.06,,,,,,
630,08/23/24 10:48:42 PM,6.39,71.06,,,,,,
631,08/23/24 11:03:42 PM,5.91,70.88,,,,,,
632,08/23/24 11:18:42 PM,5.91,70.77,,,,,,
633,08/23/24 11:33:42 PM,6.08,70.77,,,,,,
634,08/23/24 11:48:42 PM,6.39,70.77,,,,,,
635,08/24/24 12:03:42 AM,6.30,70.95,,,,,,
636,08/24/24 12:18:42 AM,6.43,71.10,,,,,,
637,08/24/24 12:33:42 AM,6.36,71.13,,,,,,
638,08/24/24 12:48:42 AM,5.97,71.02,,,,,,
639,08/24/24 01:03:42 AM,5.54,70.95,,,,,,
640,08/24/24 01:18:42 AM,5.54,70.92,,,,,,
641,08/24/24 01:33:42 AM,4.44,70.74,,,,,,
642,08/24/24 01:48:42 AM,3.90,70.63,,,,,,
643,08/24/24 02:03:42 AM,3.05,70.48,,,,,,
644,08/24/24 02:18:42 AM,2.88,70.38,,,,,,
645,08/24/24 02:33:42 AM,3.01,70.59,,,,,,
646,08/24/24 02:48:42 AM,3.79,70.63,,,,,,
647,08/24/24 03:03:42 AM,4.34,70.70,,,,,,
648,08/24/24 03:18:42 AM,4.43,70.74,,,,,,
649,08/24/24 03:33:42 AM,4.12,70.70,,,,,,
650,08/24/24 03:48:42 AM,4.17,70.66,,,,,,
651,08/24/24 04:03:42 AM,4.25,70.63,,,,,,
652,08/24/24 04:18:42 AM,4.41,70.63,,,,,,
653,08/24/24 04:33:42 AM,4.73,70.66,,,,,,
654,08/24/24 04:48:42 AM,5.12,70.70,,,,,,
655,08/24/24 05:03:42 AM,5.10,70.74,,,,,,
656,08/24/24 05:18:42 AM,5.09,70.74,,,,,,
657,08/24/24 05:33:42 AM,4.79,70.77,,,,,,
658,08/24/24 05:48:42 AM,5.57,70.84,,,,,,
659,08/24/24 06:03:42 AM,5.05,70.84,,,,,,
660,08/24/24 06:18:42 AM,5.38,70.88,,,,,,
661,08/24/24 06:33:42 AM,5.56,70.88,,,,,,
662,08/24/24 06:48:42 AM,5.82,70.88,,,,,,
663,08/24/24 07:03:42 AM,5.52,70.84,,,,,,
664,08/24/24 07:18:42 AM,4.23,70.81,,,,,,
665,08/24/24 07:33:42 AM,3.55,70.77,,,,,,
666,08/24/24 07:48:42 AM,2.95,70.70,,,,,,
667,08/24/24 08:03:42 AM,3.57,70.74,,,,,,
668,08/24/24 08:18:42 AM,4.21,70.74,,,,,,
669,08/24/24 08:33:42 AM,3.79,70.74,,,,,,
670,08/24/24 08:48:42 AM,3.75,70.66,,,,,,
671,08/24/24 09:03:42 AM,5.28,70.74,,,,,,
672,08/24/24 09:18:42 AM,4.51,70.63,,,,,,
673,08/24/24 09:33:42 AM,4.99,70.59,,,,,,
674,08/24/24 09:48:42 AM,4.61,70.56,,,,,,
675,08/24/24 10:03:42 AM,5.70,70.66,,,,,,
676,08/24/24 10:18:42 AM,6.13,70.77,,,,,,
677,08/24/24 10:33:42 AM,6.67,70.88,,,,,,
678,08/24/24 10:48:42 AM,6.49,70.95,,,,,,
679,08/24/24 11:03:42 AM,6.40,71.02,,,,,,
680,08/24/24 11:18:42 AM,6.41,71.13,,,,,,
681,08/24/24 11:33:42 AM,6.70,71.20,,,,,,
682,08/24/24 11:48:42 AM,6.75,71.24,,,,,,
683,08/24/24 12:03:42 PM,7.08,71.31,,,,,,
684,08/24/24 12:18:42 PM,6.61,71.28,,,,,,
685,08/24/24 12:33:42 PM,7.30,71.46,,,,,,
686,08/24/24 12:48:42 PM,7.41,71.64,,,,,,
687,08/24/24 01:03:42 PM,7.24,71.67,,,,,,
688,08/24/24 01:18:42 PM,6.79,71.60,,,,,,
689,08/24/24 01:33:42 PM,7.37,71.71,,,,,,
690,08/24/24 01:48:42 PM,8.10,71.92,,,,,,
691,08/24/24 02:03:42 PM,8.97,72.25,,,,,,
692,08/24/24 02:18:42 PM,9.20,72.46,,,,,,
693,08/24/24 02:33:42 PM,8.87,72.46,,,,,,
694,08/24/24 02:48:42 PM,4.16,72.00,,,,,,
695,08/24/24 03:03:42 PM,1.39,71.38,,,,,,
696,08/24/24 03:18:42 PM,0.52,71.10,,,,,,
697,08/24/24 03:33:42 PM,1.35,71.10,,,,,,
698,08/24/24 03:48:42 PM,4.00,71.42,,,,,,
699,08/24/24 04:03:42 PM,5.12,71.78,,,,,,
700,08/24/24 04:18:42 PM,6.66,71.92,,,,,,
701,08/24/24 04:33:42 PM,5.61,71.82,,,,,,
702,08/24/24 04:48:42 PM,4.39,71.53,,,,,,
703,08/24/24 05:03:42 PM,4.17,71.17,,,,,,
704,08/24/24 05:18:42 PM,3.86,70.99,,,,,,
705,08/24/24 05:33:42 PM,4.10,71.17,,,,,,
706,08/24/24 05:48:42 PM,4.61,71.53,,,,,,
707,08/24/24 06:03:42 PM,6.04,71.78,,,,,,
708,08/24/24 06:18:42 PM,6.75,71.92,,,,,,
709,08/24/24 06:33:42 PM,6.19,71.78,,,,,,
710,08/24/24 06:48:42 PM,6.91,71.96,,,,,,
711,08/24/24 07:03:42 PM,7.06,72.10,,,,,,
712,08/24/24 07:18:42 PM,3.78,72.07,,,,,,
713,08/24/24 07:33:42 PM,5.13,72.07,,,,,,
714,08/24/24 07:48:42 PM,5.92,72.14,,,,,,
715,08/24/24 08:03:42 PM,5.06,72.21,,,,,,
716,08/24/24 08:18:42 PM,4.38,72.07,,,,,,
717,08/24/24 08:33:42 PM,4.43,72.10,,,,,,
718,08/24/24 08:48:42 PM,4.56,72.03,,,,,,
719,08/24/24 09:03:42 PM,4.67,72.07,,,,,,
720,08/24/24 09:18:42 PM,4.77,72.14,,,,,,
721,08/24/24 09:33:42 PM,4.91,72.14,,,,,,
722,08/24/24 09:48:42 PM,4.32,72.03,,,,,,
723,08/24/24 10:03:42 PM,4.40,71.92,,,,,,
724,08/24/24 10:18:42 PM,3.51,71.71,,,,,,
725,08/24/24 10:33:42 PM,3.31,71.56,,,,,,
726,08/24/24 10:48:42 PM,3.22,71.46,,,,,,
727,08/24/24 11:03:42 PM,3.60,71.67,,,,,,
728,08/24/24 11:18:42 PM,3.26,71.71,,,,,,
729,08/24/24 11:33:42 PM,3.01,71.74,,,,,,
730,08/24/24 11:48:42 PM,2.94,71.78,,,,,,
731,08/25/24 12:03:42 AM,3.17,71.82,,,,,,
732,08/25/24 12:18:42 AM,2.87,71.82,,,,,,
733,08/25/24 12:33:42 AM,3.08,71.85,,,,,,
734,08/25/24 12:48:42 AM,2.75,71.85,,,,,,
735,08/25/24 01:03:42 AM,2.66,71.82,,,,,,
736,08/25/24 01:18:42 AM,2.34,71.74,,,,,,
737,08/25/24 01:33:42 AM,2.39,71.78,,,,,,
738,08/25/24 01:48:42 AM,2.30,71.78,,,,,,
739,08/25/24 02:03:42 AM,2.21,71.78,,,,,,
740,08/25/24 02:18:42 AM,2.40,71.78,,,,,,
741,08/25/24 02:33:42 AM,2.09,71.78,,,,,,
742,08/25/24 02:48:42 AM,2.13,71.82,,,,,,
743,08/25/24 03:03:42 AM,2.29,71.82,,,,,,
744,08/25/24 03:18:42 AM,1.65,71.74,,,,,,
745,08/25/24 03:33:42 AM,1.65,71.74,,,,,,
746,08/25/24 03:48:42 AM,1.36,71.67,,,,,,
747,08/25/24 04:03:42 AM,1.18,71.67,,,,,,
748,08/25/24 04:18:42 AM,1.59,71.71,,,,,,
749,08/25/24 04:33:42 AM,2.77,71.74,,,,,,
750,08/25/24 04:48:42 AM,2.60,71.67,,,,,,
751,08/25/24 05:03:42 AM,3.44,71.67,,,,,,
752,08/25/24 05:18:42 AM,4.13,71.71,,,,,,
753,08/25/24 05:33:42 AM,4.27,71.67,,,,,,
754,08/25/24 05:48:42 AM,3.57,71.67,,,,,,
755,08/25/24 06:03:42 AM,4.34,71.71,,,,,,
756,08/25/24 06:18:42 AM,4.36,71.71,,,,,,
757,08/25/24 06:33:42 AM,3.62,71.74,,,,,,
758,08/25/24 06:48:42 AM,1.81,71.71,,,,,,
759,08/25/24 07:03:42 AM,3.06,71.74,,,,,,
760,08/25/24 07:18:42 AM,3.79,71.78,,,,,,
761,08/25/24 07:33:42 AM,2.34,71.78,,,,,,
762,08/25/24 07:48:42 AM,2.99,71.89,,,,,,
763,08/25/24 08:03:42 AM,2.96,71.92,,,,,,
764,08/25/24 08:18:42 AM,3.30,72.00,,,,,,
765,08/25/24 08:33:42 AM,3.18,72.07,,,,,,
766,08/25/24 08:48:42 AM,2.35,72.10,,,,,,
767,08/25/24 09:03:42 AM,1.40,72.07,,,,,,
768,08/25/24 09:18:42 AM,1.30,72.10,,,,,,
769,08/25/24 09:33:42 AM,1.55,72.14,,,,,,
770,08/25/24 09:48:42 AM,2.44,72.21,,,,,,
771,08/25/24 10:03:42 AM,0.30,72.18,,,,,,
772,08/25/24 10:18:42 AM,0.38,72.10,,,,,,
773,08/25/24 10:33:42 AM,0.82,72.14,,,,,,
774,08/25/24 10:48:42 AM,1.48,72.18,,,,,,
775,08/25/24 11:03:42 AM,1.42,72.18,,,,,,
776,08/25/24 11:18:42 AM,1.95,72.21,,,,,,
777,08/25/24 11:33:42 AM,1.79,72.21,,,,,,
778,08/25/24 11:48:42 AM,1.94,72.21,,,,,,
779,08/25/24 12:03:42 PM,2.61,72.25,,,,,,
780,08/25/24 12:18:42 PM,3.35,72.25,,,,,,
781,08/25/24 12:33:42 PM,3.48,72.28,,,,,,
782,08/25/24 12:48:42 PM,2.94,72.25,,,,,,
783,08/25/24 01:03:42 PM,3.23,72.28,,,,,,
784,08/25/24 01:18:42 PM,2.62,72.21,,,,,,
785,08/25/24 01:33:42 PM,3.05,72.28,,,,,,
786,08/25/24 01:48:42 PM,4.35,72.50,,,,,,
787,08/25/24 02:03:42 PM,2.57,72.36,,,,,,
788,08/25/24 02:18:42 PM,2.87,72.46,,,,,,
789,08/25/24 02:33:42 PM,4.91,72.64,,,,,,
790,08/25/24 02:48:42 PM,3.70,72.61,,,,,,
791,08/25/24 03:03:42 PM,2.27,72.46,,,,,,
792,08/25/24 03:18:42 PM,2.92,72.46,,,,,,
793,08/25/24 03:33:42 PM,0.20,72.25,,,,,,
794,08/25/24 03:48:42 PM,4.13,72.43,,,,,,
795,08/25/24 04:03:42 PM,3.93,72.61,,,,,,
796,08/25/24 04:18:42 PM,2.88,72.39,,,,,,
797,08/25/24 04:33:42 PM,3.40,72.43,,,,,,
798,08/25/24 04:48:42 PM,4.91,72.72,,,,,,
799,08/25/24 05:03:42 PM,4.49,72.79,,,,,,
800,08/25/24 05:18:42 PM,4.09,72.68,,,,,,
801,08/25/24 05:33:42 PM,3.49,72.54,,,,,,
802,08/25/24 05:48:42 PM,3.09,72.39,,,,,,
803,08/25/24 06:03:42 PM,1.84,72.32,,,,,,
804,08/25/24 06:18:42 PM,3.36,72.50,,,,,,
805,08/25/24 06:33:42 PM,4.08,72.68,,,,,,
806,08/25/24 06:48:42 PM,3.95,72.72,,,,,,
807,08/25/24 07:03:42 PM,4.29,72.64,,,,,,
808,08/25/24 07:18:42 PM,4.05,72.68,,,,,,
809,08/25/24 07:33:42 PM,3.34,72.64,,,,,,
810,08/25/24 07:48:42 PM,2.95,72.82,,,,,,
811,08/25/24 08:03:42 PM,2.49,72.93,,,,,,
812,08/25/24 08:18:42 PM,1.99,72.82,,,,,,
813,08/25/24 08:33:42 PM,1.29,72.57,,,,,,
814,08/25/24 08:48:42 PM,0.25,72.18,,,,,,
815,08/25/24 09:03:42 PM,1.20,71.96,,,,,,
816,08/25/24 09:18:42 PM,3.38,72.25,,,,,,
817,08/25/24 09:33:42 PM,2.55,72.25,,,,,,
818,08/25/24 09:48:42 PM,3.35,72.25,,,,,,
819,08/25/24 10:03:42 PM,2.99,72.28,,,,,,
820,08/25/24 10:18:42 PM,3.51,72.43,,,,,,
821,08/25/24 10:33:42 PM,3.51,72.43,,,,,,
822,08/25/24 10:48:42 PM,3.52,72.46,,,,,,
823,08/25/24 11:03:42 PM,4.43,72.61,,,,,,
824,08/25/24 11:18:42 PM,6.09,72.97,,,,,,
825,08/25/24 11:33:42 PM,7.36,73.29,,,,,,
826,08/25/24 11:48:42 PM,7.62,73.36,,,,,,
827,08/26/24 12:03:42 AM,6.56,73.22,,,,,,
828,08/26/24 12:18:42 AM,5.95,73.08,,,,,,
829,08/26/24 12:33:42 AM,6.14,73.08,,,,,,
830,08/26/24 12:48:42 AM,7.08,73.29,,,,,,
831,08/26/24 01:03:42 AM,7.41,73.44,,,,,,
832,08/26/24 01:18:42 AM,4.87,73.29,,,,,,
833,08/26/24 01:33:42 AM,2.42,72.97,,,,,,
834,08/26/24 01:48:42 AM,1.44,72.82,,,,,,
835,08/26/24 02:03:42 AM,1.61,72.79,,,,,,
836,08/26/24 02:18:42 AM,1.99,72.90,,,,,,
837,08/26/24 02:33:42 AM,3.35,73.08,,,,,,
838,08/26/24 02:48:42 AM,4.27,73.18,,,,,,
839,08/26/24 03:03:42 AM,3.80,73.15,,,,,,
840,08/26/24 03:18:42 AM,2.56,73.11,,,,,,
841,08/26/24 03:33:42 AM,1.20,72.90,,,,,,
842,08/26/24 03:48:42 AM,0.83,72.75,,,,,,
843,08/26/24 04:03:42 AM,0.73,72.68,,,,,,
844,08/26/24 04:18:42 AM,0.46,72.57,,,,,,
845,08/26/24 04:33:42 AM,0.27,72.46,,,,,,
846,08/26/24 04:48:42 AM,0.48,72.36,,,,,,
847,08/26/24 05:03:42 AM,0.55,72.25,,,,,,
848,08/26/24 05:18:42 AM,0.78,72.28,,,,,,
849,08/26/24 05:33:42 AM,0.90,72.32,,,,,,
850,08/26/24 05:48:42 AM,0.92,72.32,,,,,,
851,08/26/24 06:03:42 AM,1.08,72.36,,,,,,
852,08/26/24 06:18:42 AM,0.95,72.39,,,,,,
853,08/26/24 06:33:42 AM,1.12,72.46,,,,,,
854,08/26/24 06:48:42 AM,1.13,72.50,,,,,,
855,08/26/24 07:03:42 AM,1.34,72.68,,,,,,
856,08/26/24 07:18:42 AM,2.60,72.90,,,,,,
857,08/26/24 07:33:42 AM,1.73,73.15,,,,,,
858,08/26/24 07:48:42 AM,2.66,73.11,,,,,,
859,08/26/24 08:03:42 AM,1.55,72.93,,,,,,
860,08/26/24 08:18:42 AM,1.87,73.08,,,,,,
861,08/26/24 08:33:42 AM,2.01,72.86,,,,,,
862,08/26/24 08:48:42 AM,1.40,72.75,,,,,,
863,08/26/24 09:03:42 AM,1.26,72.75,,,,,,
864,08/26/24 09:18:42 AM,1.20,72.72,,,,,,
865,08/26/24 09:33:42 AM,1.16,72.72,,,,,,
866,08/26/24 09:48:42 AM,1.34,72.82,,,,,,
867,08/26/24 10:03:42 AM,1.36,72.97,,,,,,
868,08/26/24 10:18:42 AM,0.87,72.93,,,,,,
869,08/26/24 10:33:42 AM,0.79,73.00,,,,,,
870,08/26/24 10:48:42 AM,3.23,73.11,,,,,,
871,08/26/24 11:03:42 AM,6.28,73.54,,,,,,
872,08/26/24 11:18:42 AM,7.02,73.94,,,,,,
873,08/26/24 11:33:42 AM,9.31,75.16,,,,,,
874,08/26/24 11:48:42 AM,9.45,75.52,,,,,,
875,08/26/24 12:03:42 PM,9.57,75.67,,,,,,
876,08/26/24 12:18:42 PM,9.65,75.78,,,,,,
877,08/26/24 12:33:42 PM,9.65,75.92,,,,,,
878,08/26/24 12:48:42 PM,9.78,76.10,,,,,,
